epoch,loss,skeleton,smooth,step,val_loss
0,0.31576627492904663,0.12414366006851196,2.6873160550167086e-06,9,
0,0.2642855644226074,0.05520692095160484,5.201287876843708e-06,19,
0,0.19764792919158936,0.027222895994782448,5.282919119053986e-06,29,
0,,,,30,0.19308064877986908
1,0.12903966009616852,0.01553370337933302,5.0216140152770095e-06,39,
1,0.07387230545282364,0.007781205233186483,3.6744397675647633e-06,49,
1,0.046547818928956985,0.005937979556620121,2.320381554454798e-06,59,
1,,,,61,0.04250543192028999
2,0.038394566625356674,0.005955088417977095,1.834822569435346e-06,69,
2,0.03323119506239891,0.0057693603448569775,1.7278142649956862e-06,79,
2,0.03185489773750305,0.0054356991313397884,1.7255880493394216e-06,89,
2,,,,92,0.031160058453679085
3,0.031288281083106995,0.004773430060595274,2.0135819340794114e-06,99,
3,0.027390670031309128,0.004346804227679968,2.060680799331749e-06,109,
3,0.024072816595435143,0.004032215569168329,2.2019585230736993e-06,119,
3,,,,123,0.022841602563858032
4,0.0214863084256649,0.003647872479632497,2.273943209729623e-06,129,
4,0.019018061459064484,0.0031459000892937183,2.62900266534416e-06,139,
4,0.016710594296455383,0.0029827726539224386,2.671837819434586e-06,149,
4,,,,154,0.016361985355615616
5,0.014802146703004837,0.0028751192148774862,2.6633717880031327e-06,159,
5,0.014575053937733173,0.002419400727376342,2.8752813250321196e-06,169,
5,0.014069546945393085,0.0022655113134533167,2.9845675726392074e-06,179,
5,,,,185,0.013633056543767452
6,0.01358482614159584,0.002120651537552476,2.9411303330562077e-06,189,
6,0.012919178232550621,0.00204065116122365,2.957057859021006e-06,199,
6,0.011881698854267597,0.0018844582373276353,2.995202294187038e-06,209,
6,,,,216,0.01194316428154707
7,0.012555141001939774,0.001785776810720563,2.887160235331976e-06,219,
7,0.011208773590624332,0.001640158356167376,2.949321924461401e-06,229,
7,0.01030143816024065,0.0014790650457143784,2.998899844897096e-06,239,
7,,,,247,0.010655585676431656
8,0.009988018311560154,0.0015260543441399932,2.973032906083972e-06,249,
8,0.010916698724031448,0.001491638133302331,2.910038119807723e-06,259,
8,0.010673894546926022,0.0014512335183098912,3.09227380057564e-06,269,
8,,,,278,0.009374001994729042
9,0.00899288710206747,0.0014777627075091004,2.9774114409519825e-06,279,
9,0.009040270000696182,0.0013762364396825433,2.9447576253005536e-06,289,
9,0.0073502324521541595,0.0011878116056323051,2.9612670005008113e-06,299,
9,0.007269176188856363,0.0011009738082066178,1.886126455019621e-08,309,
9,,,,309,0.008783886209130287
10,0.008739345706999302,0.0011886263964697719,3.07542973132513e-06,319,
10,0.007587122730910778,0.0009453543461859226,2.8147064767836127e-06,329,
10,0.007419550325721502,0.0008609051001258194,2.8094475510442862e-06,339,
10,,,,340,0.00837792456150055
11,0.007741122040897608,0.0008574000676162541,2.774000904537388e-06,349,
11,0.006938200443983078,0.0008629332296550274,2.7254357064521173e-06,359,
11,0.007025449071079493,0.0007896352908574045,2.690204837563215e-06,369,
11,,,,371,0.007754877209663391
12,0.007565040607005358,0.0007165104034356773,2.824997181960498e-06,379,
12,0.0070311748422682285,0.000636423472315073,2.8141589609731454e-06,389,
12,0.007287786342203617,0.0006232859450392425,2.709140517254127e-06,399,
12,,,,402,0.007498117163777351
13,0.007462474517524242,0.0006703312392346561,2.9033722057647537e-06,409,
13,0.007199759595096111,0.0005902984994463623,2.7051751203543972e-06,419,
