Parts occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
1,2.06,1.47,1.12,2.73,2.29,2.1,3.1,2.3,1.24,1.81
2,17.56,7.52,9.69,16.04,16.89,13.17,11.0,11.88,7.06,5.96
3,11.33,6.26,6.05,10.28,10.59,14.36,20.61,21.25,4.57,11.36
4,8.85,6.15,6.16,9.7,12.15,13.48,11.16,12.02,5.68,7.55
