Parts occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
1,1.43,1.25,1.08,1.51,1.5,1.56,1.78,2.02,1.11,1.32
2,10.45,6.44,6.82,12.78,11.83,11.82,14.75,10.08,6.16,6.47
3,18.6,9.09,11.0,17.03,17.18,10.62,18.6,16.79,8.72,8.65
4,15.63,10.13,10.6,13.46,18.35,18.01,18.03,18.8,9.61,12.09
