Parts occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
1,1.53,1.24,1.27,1.8,1.99,2.5,2.42,2.47,1.36,1.7
2,10.15,9.83,8.64,17.6,8.34,14.12,24.27,17.54,9.55,12.64
3,12.47,5.91,6.77,19.67,19.32,20.43,22.0,11.06,5.29,6.4
4,14.83,11.17,11.04,18.5,15.72,19.61,26.82,29.12,10.08,18.67
