Frames occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
10,27.17,25.15,23.86,29.51,29.91,31.95,31.01,29.96,22.88,22.62
20,12.82,6.72,8.18,14.13,14.6,16.73,16.72,16.3,7.22,6.72
30,15.9,17.64,16.17,18.19,17.81,16.89,17.16,14.92,16.54,20.16
