epoch,loss,skeleton,smooth,step,val_loss
0,0.2497839331626892,0.0,0.0,9,
0,0.11087896674871445,0.0,0.0,19,
0,0.051456060260534286,0.0,0.0,29,
0,,,,30,0.0415787547826767
1,0.03679605945944786,0.0,0.0,39,
1,0.0313856340944767,0.0,0.0,49,
1,0.02746451087296009,0.0,0.0,59,
1,,,,61,0.026693236082792282
2,0.024248896166682243,0.0,0.0,69,
2,0.020674781873822212,0.0,0.0,79,
2,0.018916640430688858,0.0,0.0,89,
2,,,,92,0.017655933275818825
3,0.016544880345463753,0.0,0.0,99,
3,0.013184457086026669,0.0,0.0,109,
3,0.012170453555881977,0.0,0.0,119,
3,,,,123,0.011705046519637108
4,0.010874368250370026,0.0,0.0,129,
4,0.010494142770767212,0.0,0.0,139,
4,0.010542752221226692,0.0,0.0,149,
4,,,,154,0.00996053870767355
5,0.009782717563211918,0.0,0.0,159,
5,0.009453866630792618,0.0,0.0,169,
5,0.00940249115228653,0.0,0.0,179,
5,,,,185,0.009129002690315247
6,0.009320976212620735,0.0,0.0,189,
6,0.00906141847372055,0.0,0.0,199,
6,0.00823161844164133,0.0,0.0,209,
6,,,,216,0.008488262072205544
7,0.00856710970401764,0.0,0.0,219,
7,0.008319801650941372,0.0,0.0,229,
7,0.007660729810595512,0.0,0.0,239,
7,,,,247,0.007935400120913982
8,0.007424904964864254,0.0,0.0,249,
8,0.007655167952179909,0.0,0.0,259,
8,0.007448842748999596,0.0,0.0,269,
8,,,,278,0.007430394645780325
9,0.007421535439789295,0.0,0.0,279,
9,0.007181606255471706,0.0,0.0,289,
9,0.006591217126697302,0.0,0.0,299,
9,0.0047069331631064415,0.0,0.0,309,
9,,,,309,0.006975710857659578
10,0.007073921151459217,0.0,0.0,319,
10,0.0065423049964010715,0.0,0.0,329,
10,0.006384572479873896,0.0,0.0,339,
10,,,,340,0.006570978090167046
11,0.00636787386611104,0.0,0.0,349,
11,0.006239918991923332,0.0,0.0,359,
11,0.0057974024675786495,0.0,0.0,369,
11,,,,371,0.006213692016899586
12,0.005957378540188074,0.0,0.0,379,
12,0.005960104055702686,0.0,0.0,389,
12,0.0060065495781600475,0.0,0.0,399,
12,,,,402,0.0058977012522518635
13,0.006079856306314468,0.0,0.0,409,
13,0.0052705989219248295,0.0,0.0,419,
13,0.005600241478532553,0.0,0.0,429,
13,,,,433,0.005616597831249237
14,0.005278084892779589,0.0,0.0,439,
14,0.005507277324795723,0.0,0.0,449,
14,0.005780626088380814,0.0,0.0,459,
14,,,,464,0.005365296266973019
15,0.005275794304907322,0.0,0.0,469,
15,0.005134011618793011,0.0,0.0,479,
15,0.005252730567008257,0.0,0.0,489,
15,,,,495,0.005139556713402271
16,0.005223440006375313,0.0,0.0,499,
16,0.005332180764526129,0.0,0.0,509,
16,0.004643368534743786,0.0,0.0,519,
16,,,,526,0.004935125354677439
17,0.005120942369103432,0.0,0.0,529,
17,0.00480953324586153,0.0,0.0,539,
17,0.004619343671947718,0.0,0.0,549,
17,,,,557,0.004747629631310701
18,0.004461213480681181,0.0,0.0,559,
18,0.0046875751577317715,0.0,0.0,569,
18,0.004477743525058031,0.0,0.0,579,
18,,,,588,0.00457236310467124
19,0.004493240267038345,0.0,0.0,589,
19,0.004456637892872095,0.0,0.0,599,
19,0.004023113753646612,0.0,0.0,609,
19,0.0023382026702165604,0.0,0.0,619,
19,,,,619,0.004405205138027668
20,0.004448804073035717,0.0,0.0,629,
20,0.0042146947234869,0.0,0.0,639,
20,0.004116615280508995,0.0,0.0,649,
20,,,,650,0.0042451429180800915
21,0.004176671616733074,0.0,0.0,659,
21,0.004087833687663078,0.0,0.0,669,
21,0.0037747803144156933,0.0,0.0,679,
21,,,,681,0.004093951545655727
22,0.003932754509150982,0.0,0.0,689,
22,0.003965990152209997,0.0,0.0,699,
22,0.003999749664217234,0.0,0.0,709,
22,,,,712,0.003945980686694384
23,0.004094954580068588,0.0,0.0,719,
23,0.0034613036550581455,0.0,0.0,729,
23,0.0037804858293384314,0.0,0.0,739,
23,,,,743,0.003795947413891554
24,0.003587051061913371,0.0,0.0,749,
24,0.003738346742466092,0.0,0.0,759,
24,0.003918108530342579,0.0,0.0,769,
24,,,,774,0.0036512413062155247
25,0.0035819271579384804,0.0,0.0,779,
25,0.003459836356341839,0.0,0.0,789,
25,0.00358660239726305,0.0,0.0,799,
25,,,,805,0.0035120248794555664
26,0.00348689709790051,0.0,0.0,809,
26,0.003708724630996585,0.0,0.0,819,
26,0.0031566969119012356,0.0,0.0,829,
26,,,,836,0.003379771951586008
27,0.003488345770165324,0.0,0.0,839,
27,0.0032746833749115467,0.0,0.0,849,
27,0.0031915497966110706,0.0,0.0,859,
27,,,,867,0.0032513418700546026
28,0.0031036250293254852,0.0,0.0,869,
28,0.0031808565836399794,0.0,0.0,879,
28,0.003029542276635766,0.0,0.0,889,
28,,,,898,0.0031128304544836283
29,0.003062907140702009,0.0,0.0,899,
29,0.0029997427482157946,0.0,0.0,909,
29,0.002661731792613864,0.0,0.0,919,
29,0.0016259333351626992,0.0,0.0,929,
29,,,,929,0.002958953147754073
30,0.0029287461657077074,0.0,0.0,939,
30,0.0028519402258098125,0.0,0.0,949,
30,0.0027147941291332245,0.0,0.0,959,
30,,,,960,0.00281354459002614
31,0.002751861233264208,0.0,0.0,969,
31,0.0026961076073348522,0.0,0.0,979,
31,0.002546308794990182,0.0,0.0,989,
31,,,,991,0.002682954538613558
32,0.0026174443773925304,0.0,0.0,999,
32,0.0025848927907645702,0.0,0.0,1009,
32,0.002606772817671299,0.0,0.0,1019,
32,,,,1022,0.0025615061167627573
33,0.002589029725641012,0.0,0.0,1029,
33,0.002261765766888857,0.0,0.0,1039,
33,0.002484833588823676,0.0,0.0,1049,
33,,,,1053,0.0024491571821272373
34,0.002350117079913616,0.0,0.0,1059,
34,0.0024086127523332834,0.0,0.0,1069,
34,0.0024457494728267193,0.0,0.0,1079,
34,,,,1084,0.0023494854103773832
35,0.0023301434703171253,0.0,0.0,1089,
35,0.002206749515607953,0.0,0.0,1099,
35,0.002272416837513447,0.0,0.0,1109,
35,,,,1115,0.002256761072203517
36,0.0021774403285235167,0.0,0.0,1119,
36,0.002304566092789173,0.0,0.0,1129,
36,0.002070745686069131,0.0,0.0,1139,
36,,,,1146,0.0021546140778809786
37,0.002113738562911749,0.0,0.0,1149,
37,0.002047176705673337,0.0,0.0,1159,
37,0.0020501192193478346,0.0,0.0,1169,
37,,,,1177,0.0020643705502152443
38,0.0019689227920025587,0.0,0.0,1179,
38,0.0020139270927757025,0.0,0.0,1189,
38,0.0019282628782093525,0.0,0.0,1199,
38,,,,1208,0.0019761351868510246
39,0.0019869301468133926,0.0,0.0,1209,
39,0.0018994588172063231,0.0,0.0,1219,
39,0.0017002846579998732,0.0,0.0,1229,
39,0.001107191201299429,0.0,0.0,1239,
39,,,,1239,0.0018916724948212504
40,0.001833569840528071,0.0,0.0,1249,
40,0.001810588175430894,0.0,0.0,1259,
40,0.0017015768680721521,0.0,0.0,1269,
40,,,,1270,0.0018157396698370576
41,0.0017865143017843366,0.0,0.0,1279,
41,0.0017339388141408563,0.0,0.0,1289,
41,0.0016559850191697478,0.0,0.0,1299,
41,,,,1301,0.0017337317112833261
42,0.0016828663647174835,0.0,0.0,1309,
42,0.0015996581641957164,0.0,0.0,1319,
42,0.001665442599914968,0.0,0.0,1329,
42,,,,1332,0.0016508311964571476
43,0.0016559332143515348,0.0,0.0,1339,
43,0.0014854862820357084,0.0,0.0,1349,
43,0.0015734289772808552,0.0,0.0,1359,
43,,,,1363,0.0015717814676463604
