epoch,loss,skeleton,smooth,step,val_loss
0,0.29099413752555847,0.19351693987846375,9.639681053386084e-08,9,
0,0.2264692336320877,0.10392758995294571,1.92333146742385e-07,19,
0,0.17458991706371307,0.03825444355607033,4.575245498017466e-07,29,
0,,,,30,0.16601327061653137
1,0.11953376978635788,0.017146015539765358,8.310421435453463e-07,39,
1,0.06262294203042984,0.011121600866317749,1.0172990414503147e-06,49,
1,0.03442870453000069,0.007636500056833029,1.1633361509666429e-06,59,
1,,,,61,0.03094351477921009
2,0.026469558477401733,0.005877754185348749,1.259388227481395e-06,69,
2,0.02490861900150776,0.004703400190919638,1.296954451390775e-06,79,
2,0.021552233025431633,0.004163913428783417,1.3971281305202865e-06,89,
2,,,,92,0.01949967071413994
3,0.01731647551059723,0.003733048914000392,1.4651391211373266e-06,99,
3,0.012660832144320011,0.0036367462016642094,1.5043430039440864e-06,109,
3,0.008969095535576344,0.0031620492227375507,1.6890746792341815e-06,119,
3,,,,123,0.007786070462316275
4,0.006432034075260162,0.0029810003470629454,1.5744964230179903e-06,129,
4,0.005269818939268589,0.002457455499097705,1.7247861023861333e-06,139,
4,0.003925981931388378,0.001969897886738181,1.7695347196422517e-06,149,
4,,,,154,0.00369146722368896
5,0.003624957287684083,0.0019598789513111115,1.7288019762418116e-06,159,
5,0.00287340534850955,0.0016245763981714845,1.8030704040938872e-06,169,
5,0.002716108225286007,0.0014903228729963303,1.8255245777254459e-06,179,
5,,,,185,0.0025017380248755217
6,0.002384039107710123,0.0013207662850618362,1.873324322332337e-06,189,
6,0.0022416510619223118,0.001240084762685001,1.8538415815783083e-06,199,
6,0.002090235473588109,0.0011331994319334626,1.882055926216708e-06,209,
6,,,,216,0.0020207581110298634
7,0.0020086790900677443,0.0010252153733745217,1.9040116967516951e-06,219,
7,0.0018741784151643515,0.0009743938571773469,1.8789924070006236e-06,229,
7,0.001830786350183189,0.0008962838910520077,1.8871863858294091e-06,239,
7,,,,247,0.0017484064446762204
8,0.0017581700813025236,0.0009405016899108887,1.7733674440023606e-06,249,
8,0.001653130049817264,0.0008268750389106572,1.811318952604779e-06,259,
8,0.0015887392219156027,0.0007191587937995791,1.8689919443204417e-06,269,
8,,,,278,0.0015566990477964282
9,0.001575439004227519,0.0006308265728875995,1.900543338706484e-06,279,
9,0.0015011060750111938,0.0006275911582633853,1.8397407757220208e-06,289,
9,0.00149332988075912,0.0005993402446620166,1.8074280205837567e-06,299,
9,0.001804394880309701,0.0006001830333843827,1.4214735166717674e-08,309,
9,,,,309,0.0014080399414524436
10,0.0013802670873701572,0.0005145543836988509,1.7711854525259696e-06,319,
10,0.001318317255936563,0.0005171659286133945,1.6859338529684464e-06,329,
10,0.001337097492069006,0.0005168304778635502,1.6477147255500313e-06,339,
10,,,,340,0.0012871735962107778
11,0.0012061645975336432,0.00045058075920678675,1.6202729966607876e-06,349,
11,0.0012130551040172577,0.00041786194196902215,1.6110241176647833e-06,359,
11,0.0012083015171810985,0.0004007977549917996,1.5951196701280423e-06,369,
11,,,,371,0.0011849235743284225
12,0.0011389600113034248,0.0003494085685815662,1.5746551298434497e-06,379,
12,0.0011145465541630983,0.0003464287146925926,1.5230308463287656e-06,389,
12,0.0011035287752747536,0.00032961033866740763,1.4987751910666702e-06,399,
12,,,,402,0.0010981801897287369
13,0.001118902349844575,0.00033326930133625865,1.4617695569540956e-06,409,
13,0.0010660829721018672,0.0003145377559121698,1.4144177384878276e-06,419,
13,0.001043572905473411,0.00024322634271811694,1.437561763850681e-06,429,
13,,,,433,0.0010237296810373664
14,0.0009759654640220106,0.0002878274244721979,1.310471475335362e-06,439,
14,0.0009871679358184338,0.0002654075506143272,1.3183849887354882e-06,449,
14,0.0009536214056424797,0.00022698460088577121,1.2936852726852521e-06,459,
14,,,,464,0.0009591971756890416
15,0.0009632017463445663,0.0002896396617870778,1.2216494269523537e-06,469,
15,0.0009196479804813862,0.00023450616572517902,1.212748657053453e-06,479,
15,0.0009312073234468699,0.00022995979816187173,1.1931031167478068e-06,489,
15,,,,495,0.0009027844062075019
16,0.0008783083758316934,0.00021361900144256651,1.148442038356734e-06,499,
16,0.0008749652770347893,0.00019668752793222666,1.1220283795410069e-06,509,
16,0.0008515616063959897,0.0002004669076995924,1.0876432270379155e-06,519,
16,,,,526,0.000853096425998956
17,0.0008491648477502167,0.00018074580293614417,1.0684525477699935e-06,529,
17,0.0008170821820385754,0.00018080412701237947,1.0267750667480868e-06,539,
17,0.0008228552178479731,0.00017822434892877936,1.017390786728356e-06,549,
17,,,,557,0.0008090632036328316
18,0.0008111470378935337,0.00020700575259979814,9.57179054239532e-07,559,
18,0.0007846743101254106,0.0001856353337643668,9.293393077314249e-07,569,
18,0.0007683663279749453,0.00016464540385641158,9.257103101845132e-07,579,
18,,,,588,0.0007698172703385353
19,0.0007743988535366952,0.00015380732656922191,9.185268936562352e-07,589,
19,0.0007549577276222408,0.0001657532702665776,8.805347420093312e-07,599,
19,0.0007585500716231763,0.00015992649423424155,8.656544423502055e-07,609,
19,0.0008736355230212212,8.042553236009553e-05,7.937976498340049e-09,619,
