epoch,loss,skeleton,smooth,step,val_loss
0,0.28449735045433044,0.29894575476646423,2.1290350559866056e-05,9,
0,0.2584221065044403,0.13178804516792297,3.631605432019569e-05,19,
0,0.19700582325458527,0.05291914567351341,4.071441799169406e-05,29,
0,,,,30,0.18912771344184875
1,0.13151025772094727,0.029461324214935303,3.965901487390511e-05,39,
1,0.07123022526502609,0.019332120195031166,3.846091203740798e-05,49,
1,0.04135839268565178,0.01545653399080038,3.6741366784553975e-05,59,
1,,,,61,0.03683101385831833
2,0.03366623818874359,0.012223273515701294,3.460694642853923e-05,69,
2,0.029796892777085304,0.00875803828239441,3.074017513426952e-05,79,
2,0.028508707880973816,0.007462956942617893,2.961108293675352e-05,89,
2,,,,92,0.02619987353682518
3,0.024685963988304138,0.006664200220257044,3.021557131432928e-05,99,
3,0.02188875898718834,0.00584645289927721,3.0304750907816924e-05,109,
3,0.020091647282242775,0.005882572382688522,3.0436631277552806e-05,119,
3,,,,123,0.018565921112895012
4,0.01807846873998642,0.005262491758912802,3.210826253052801e-05,129,
4,0.015601491555571556,0.005114568397402763,3.2426432881038636e-05,139,
4,0.012857100926339626,0.005163974594324827,3.241675585741177e-05,149,
4,,,,154,0.011848597787320614
5,0.011395541951060295,0.004721080884337425,3.310511965537444e-05,159,
5,0.01037856936454773,0.0042341323569417,3.433542951825075e-05,169,
5,0.009768128395080566,0.0040436070412397385,3.407591793802567e-05,179,
5,,,,185,0.009210048243403435
6,0.009083345532417297,0.003671239363029599,3.290238237241283e-05,189,
6,0.008670447394251823,0.0037280654069036245,3.1503543141297996e-05,199,
6,0.008683128282427788,0.0033288151025772095,3.218106576241553e-05,209,
6,,,,216,0.00839040894061327
7,0.008526450023055077,0.003193511860445142,3.100807953160256e-05,219,
7,0.008440667763352394,0.002974502742290497,3.0368295483640395e-05,229,
7,0.008360723033547401,0.0026824516244232655,2.9327855372685008e-05,239,
7,,,,247,0.007886143401265144
8,0.007990658283233643,0.0028036104049533606,2.8073300200048834e-05,249,
8,0.007907356135547161,0.0026339420583099127,2.7600593966781162e-05,259,
8,0.007793690077960491,0.0023448248393833637,2.7744463295675814e-05,269,
8,,,,278,0.007484608795493841
9,0.007658785209059715,0.0024190687108784914,2.6555162548902445e-05,279,
9,0.0074715386144816875,0.0022414124105125666,2.641828359628562e-05,289,
9,0.007323442958295345,0.002159368945285678,2.471749576216098e-05,299,
9,0.005804989021271467,0.0024414327926933765,2.1035333475083462e-07,309,
9,,,,309,0.007142179645597935
10,0.007337833754718304,0.0018776033539324999,2.4871476853149943e-05,319,
10,0.007123895455151796,0.001778585254214704,2.3730524844722822e-05,329,
10,0.006664353422820568,0.0018401964334771037,2.3275422790902667e-05,339,
10,,,,340,0.006840454414486885
11,0.00686621805652976,0.0016567654674872756,2.2957163309911266e-05,349,
11,0.0065771774388849735,0.0015870381612330675,2.2406646166928113e-05,359,
11,0.006668825633823872,0.0015109435189515352,2.1740519514423795e-05,369,
11,,,,371,0.006567963864654303
12,0.0067014568485319614,0.0014341515488922596,2.1588952222373337e-05,379,
12,0.00649034371599555,0.0013047540560364723,2.084271727653686e-05,389,
12,0.0065680197440087795,0.001377030392177403,2.0627470803447068e-05,399,
12,,,,402,0.006318484432995319
13,0.0065898108296096325,0.0012280924711376429,2.048566602752544e-05,409,
13,0.006338246166706085,0.0009947920916602015,1.9534129023668356e-05,419,
13,0.006072959862649441,0.0011561758583411574,1.864345176727511e-05,429,
13,,,,433,0.006089170929044485
14,0.00593967642635107,0.0010346131166443229,1.865999001893215e-05,439,
14,0.005893878173083067,0.0010953935561701655,1.825702747737523e-05,449,
14,0.005822077393531799,0.0011700144968926907,1.7721347830956802e-05,459,
14,,,,464,0.005878732539713383
15,0.005909652449190617,0.0010371878743171692,1.7504138668300584e-05,469,
15,0.005966465454548597,0.0009534325799904764,1.77529473148752e-05,479,
15,0.0059437681920826435,0.0008825825643725693,1.736968260956928e-05,489,
15,,,,495,0.005685681011527777
16,0.005549694411456585,0.0008113918011076748,1.6601616152911447e-05,499,
16,0.005466456525027752,0.0008686723303981125,1.590837746334728e-05,509,
16,0.005601571407169104,0.0008942919666878879,1.6527930711163208e-05,519,
16,,,,526,0.005508278962224722
17,0.005608377978205681,0.0008534429944120347,1.608945785847027e-05,529,
17,0.005641633179038763,0.0007572778849862516,1.5765133866807446e-05,539,
17,0.005544875282794237,0.0006461036391556263,1.4940224900783505e-05,549,
17,,,,557,0.005344768054783344
18,0.005476600490510464,0.0007430528057739139,1.476573925174307e-05,559,
