Frames occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
10,41.76,47.62,48.2,44.86,46.62,43.17,45.71,39.34,48.97,48.07
20,17.92,18.26,19.66,15.56,15.57,18.71,15.8,21.29,19.07,19.71
30,16.28,14.64,13.72,17.08,16.84,18.71,17.57,20.82,15.21,16.96
