Frames occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
10,14.91,13.74,13.05,9.34,9.42,7.19,7.61,6.28,13.25,13.16
20,20.76,25.66,25.26,18.79,20.66,16.99,19.75,20.71,27.34,26.29
30,11.04,12.95,12.9,13.33,13.94,12.96,14.62,14.12,13.27,12.16
