Parts occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
1,4.96,4.28,6.21,4.19,6.68,6.54,4.88,3.96,6.17,6.04
2,4.27,2.23,4.72,7.11,3.64,3.53,2.76,3.93,2.97,1.49
3,3.22,1.1,0.6,3.26,2.68,7.25,1.23,4.69,6.95,0.7
4,13.85,9.13,19.09,22.19,11.74,11.8,17.34,17.95,27.68,22.57
