Frames occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
10,30.58,29.84,29.38,32.05,31.86,30.84,32.2,31.41,29.31,27.46
20,11.48,6.78,7.72,13.64,14.04,15.61,14.47,15.11,7.11,7.52
30,14.27,14.05,16.71,16.15,18.38,16.15,16.89,15.02,15.3,17.73
