Parts occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
1,3.38,3.09,3.38,2.22,1.55,1.78,6.4,3.64,3.39,3.87
2,6.26,5.48,16.55,15.55,7.25,6.67,11.05,2.91,3.78,4.42
3,8.89,7.8,11.31,5.03,6.13,3.96,10.95,5.86,7.16,6.51
4,5.59,4.99,3.87,3.99,2.13,1.94,6.17,3.51,2.99,5.45
