epoch,loss,step,val_loss
0,0.092537522315979,9,
0,0.04933535307645798,19,
0,0.024310655891895294,29,
0,,30,0.06334605813026428
1,0.01611068844795227,39,
1,0.010408013127744198,49,
1,0.008307677693665028,59,
1,,61,0.013365221209824085
2,0.008130589500069618,69,
2,0.004686922300606966,79,
2,0.004678503144532442,89,
2,,92,0.008465324528515339
3,0.006014871411025524,99,
3,0.0040589626878499985,109,
3,0.0029430862050503492,119,
3,,123,0.006740046665072441
4,0.004377227742224932,129,
4,0.0028201090171933174,139,
4,0.0025441001635044813,149,
4,,154,0.0044108787551522255
5,0.0029714424163103104,159,
5,0.002532829297706485,169,
5,0.001990696880966425,179,
5,,185,0.0054571302607655525
6,0.0026533149648457766,189,
6,0.002529372926801443,199,
6,0.001946567092090845,209,
6,,216,0.0047697098925709724
7,0.0034831517841666937,219,
7,0.0019192913314327598,229,
7,0.0023782742209732533,239,
7,,247,0.006551726721227169
8,0.0031243902631103992,249,
8,0.001876751077361405,259,
8,0.0018476328114047647,269,
8,,278,0.004123777616769075
9,0.003260031109675765,279,
9,0.0020164884626865387,289,
9,0.001525053521618247,299,
9,0.01842621900141239,309,
9,,309,0.01140799280256033
10,0.0020443096291273832,319,
10,0.001367111224681139,329,
10,0.0021656211465597153,339,
10,,340,0.004484954755753279
11,0.002021119697019458,349,
11,0.0025246685836464167,359,
11,0.002882970031350851,369,
11,,371,0.008135364390909672
12,0.0020769748371094465,379,
12,0.001317473128437996,389,
12,0.0017826776020228863,399,
12,,402,0.0032717224676162004
13,0.002240142785012722,409,
13,0.0020479741506278515,419,
13,0.0010378401493653655,429,
13,,433,0.004440362099558115
14,0.001732013188302517,439,
14,0.0012115311110392213,449,
14,0.0009968825615942478,459,
14,,464,0.0026442105881869793
15,0.0013689555926248431,469,
15,0.0010689041810110211,479,
15,0.0008832623134367168,489,
15,,495,0.002999561373144388
16,0.0019257855601608753,499,
16,0.0016000894829630852,509,
16,0.0010092692682519555,519,
16,,526,0.002639953512698412
17,0.0021825991570949554,529,
17,0.0009801939595490694,539,
17,0.001428657560609281,549,
17,,557,0.002505228389054537
18,0.0009844920132309198,559,
18,0.0009105343488045037,569,
18,0.0009458959684707224,579,
18,,588,0.0026157721877098083
19,0.0019039269536733627,589,
19,0.000787409720942378,599,
19,0.0008410806767642498,609,
19,0.0025281435810029507,619,
19,,619,0.0022773216478526592
20,0.0010965213878080249,629,
20,0.0007672421052120626,639,
20,0.0015073720132932067,649,
20,,650,0.002799347275868058
21,0.001381012611091137,659,
21,0.0017645362531766295,669,
21,0.002095618285238743,679,
21,,681,0.0020038927905261517
22,0.0007906542741693556,689,
22,0.0005487216985784471,699,
22,0.00113797711674124,709,
22,,712,0.0030579478479921818
23,0.0010576295899227262,719,
23,0.0012605061056092381,729,
23,0.0006437499541789293,739,
23,,743,0.0015719097573310137
24,0.0010138271609321237,749,
24,0.000772235041949898,759,
24,0.0006642037769779563,769,
24,,774,0.003560277633368969
25,0.0010329573415219784,779,
25,0.0008072744240052998,789,
25,0.0006114799762144685,799,
25,,805,0.0012321058893576264
26,0.0014151185750961304,809,
26,0.0012041957816109061,819,
26,0.0007324727484956384,829,
26,,836,0.003700602101162076
27,0.0016670796321704984,839,
27,0.0009123006020672619,849,
27,0.001157131278887391,859,
27,,867,0.001167037757113576
28,0.0007734114769846201,869,
28,0.0006369820330291986,879,
28,0.000701694400049746,889,
28,,898,0.0035950690507888794
29,0.0016527750995010138,899,
29,0.0006385288434103131,909,
29,0.000696395814884454,919,
29,0.0022351332008838654,929,
29,,929,0.0011589250061661005
30,0.0009831731440499425,939,
30,0.0007222949643619359,949,
30,0.0012688407441601157,959,
30,,960,0.003609332023188472
31,0.0012351642362773418,969,
31,0.0015427871840074658,979,
31,0.0015290228184312582,989,
31,,991,0.001106349634937942
32,0.0007117171189747751,999,
32,0.0004798526060767472,1009,
32,0.0009232294978573918,1019,
32,,1022,0.0037940936163067818
33,0.000975315400864929,1029,
33,0.000977476593106985,1039,
33,0.0005371685256250203,1049,
33,,1053,0.0010953961173072457
34,0.0010421301703900099,1059,
34,0.0007819431484676898,1069,
34,0.0005961725837551057,1079,
34,,1084,0.0038248610217124224
35,0.0010763293830677867,1089,
35,0.0006727808504365385,1099,
35,0.000581978412810713,1109,
35,,1115,0.0011321312049403787
36,0.0013912563445046544,1119,
36,0.0011163894087076187,1129,
36,0.0005783396773040295,1139,
36,,1146,0.0031149708665907383
37,0.0012923969188705087,1149,
37,0.0007641311967745423,1159,
37,0.0009126582881435752,1169,
37,,1177,0.0014873349573463202
38,0.000752568943426013,1179,
38,0.0004991852911189198,1189,
38,0.0006129115354269743,1199,
38,,1208,0.00235622632317245
39,0.0015846140449866652,1209,
39,0.0006574896397069097,1219,
39,0.0006309582386165857,1229,
39,0.0014409723225980997,1239,
39,,1239,0.0018845623126253486
40,0.0010456513846293092,1249,
40,0.0006141158519312739,1259,
40,0.0009998527821153402,1269,
40,,1270,0.0020547194872051477
41,0.0009609452681615949,1279,
41,0.0012502961326390505,1289,
41,0.001189371570944786,1299,
41,,1301,0.0020171126816421747
42,0.0005222953041084111,1309,
42,0.00038068642606958747,1319,
42,0.0007359497249126434,1329,
42,,1332,0.0020164684392511845
43,0.0006861230358481407,1339,
43,0.0008643828914500773,1349,
43,0.0004824133648071438,1359,
43,,1363,0.0020534556824713945
44,0.0009590581175871193,1369,
44,0.0008010972524061799,1379,
44,0.0005502306739799678,1389,
44,,1394,0.002154253190383315
45,0.0009298592340201139,1399,
45,0.000520929868798703,1409,
45,0.0004668919718824327,1419,
45,,1425,0.0021950015798211098
46,0.0011196214472875,1429,
46,0.0008795735193416476,1439,
46,0.0004530703881755471,1449,
46,,1456,0.0026818341575562954
47,0.0011576232500374317,1459,
47,0.0006940997554920614,1469,
47,0.0007416779408231378,1479,
47,,1487,0.002655687043443322
48,0.0009986722143366933,1489,
48,0.000530266435816884,1499,
48,0.0006472303648479283,1509,
48,,1518,0.0033346572890877724
49,0.0018544775666669011,1519,
49,0.000736171961762011,1529,
49,0.0006909650983288884,1539,
49,0.003876656759530306,1549,
49,,1549,0.003018679330125451
50,0.001124250004068017,1559,
50,0.0006178850890137255,1569,
50,0.000961398531217128,1579,
50,,1580,0.003058933885768056
51,0.0009695449844002724,1589,
51,0.0010677501559257507,1599,
51,0.0012539731105789542,1609,
51,,1611,0.0026749910321086645
52,0.0008927577291615307,1619,
52,0.0005672069382853806,1629,
52,0.0007590336026623845,1639,
52,,1642,0.0025149721186608076
53,0.0008166797924786806,1649,
53,0.0009293160401284695,1659,
53,0.0005027243751101196,1669,
53,,1673,0.0018987650983035564
54,0.0011030684690922499,1679,
54,0.0006835379754193127,1689,
54,0.0004601258260663599,1699,
54,,1704,0.0028867339715361595
55,0.0008045083377510309,1709,
55,0.000498583831358701,1719,
55,0.0003945887729059905,1729,
55,,1735,0.001416370621882379
56,0.0010480217169970274,1739,
56,0.0008808272541500628,1749,
56,0.0005042029079049826,1759,
56,,1766,0.003134659957140684
57,0.0013236141530796885,1769,
57,0.0008051046170294285,1779,
57,0.0006647965055890381,1789,
57,,1797,0.0009848923655226827
58,0.0006411123904399574,1799,
58,0.00044624446309171617,1809,
58,0.0004659162659663707,1819,
58,,1828,0.0028794598765671253
59,0.0011760775232687593,1829,
59,0.0005329815321601927,1839,
59,0.0004385935899335891,1849,
59,0.0020271691028028727,1859,
59,,1859,0.000903292850125581
60,0.0006082783220335841,1869,
60,0.00046734651550650597,1879,
60,0.0010304526658728719,1889,
60,,1890,0.0027468709740787745
61,0.0008326838724315166,1899,
61,0.0009518877486698329,1909,
61,0.001131368800997734,1919,
61,,1921,0.0013078477932140231
62,0.0003899149887729436,1929,
62,0.00039435611688531935,1939,
62,0.0006200288189575076,1949,
62,,1952,0.0025439029559493065
63,0.0005522878491319716,1959,
63,0.0006480891024693847,1969,
63,0.000449014623882249,1979,
63,,1983,0.00171598547603935
64,0.0005920545081607997,1989,
64,0.0005428320728242397,1999,
64,0.0003793473297264427,2009,
64,,2014,0.002025106456130743
65,0.0006673671305179596,2019,
65,0.0005089608021080494,2029,
65,0.00034283960121683776,2039,
65,,2045,0.0017822268418967724
66,0.0009621325880289078,2049,
66,0.0007644821889698505,2059,
66,0.0004069288552273065,2069,
66,,2076,0.0016451511764898896
67,0.0009127188241109252,2079,
67,0.0005621658638119698,2089,
67,0.0005477428203448653,2099,
67,,2107,0.0017469498561695218
68,0.00045364571269601583,2109,
68,0.0002996252151206136,2119,
68,0.0004004977236036211,2129,
68,,2138,0.0013944401871412992
69,0.0008947855676524341,2139,
69,0.0004877184983342886,2149,
69,0.0003726175054907799,2159,
69,0.0008573263185098767,2169,
69,,2169,0.0018412338104099035
70,0.0006854249513708055,2179,
70,0.0004201246192678809,2189,
70,0.0009522833861410618,2199,
70,,2200,0.0012116344878450036
71,0.0007305660401470959,2209,
71,0.0008257388835772872,2219,
71,0.0008806862751953304,2229,
71,,2231,0.0020886706188321114
72,0.00037422991590574384,2239,
72,0.00042402432882227004,2249,
72,0.0005860391538590193,2259,
72,,2262,0.0009999577887356281
73,0.00046329828910529613,2269,
73,0.0005648480728268623,2279,
73,0.00047415829612873495,2289,
73,,2293,0.0024207879323512316
74,0.000785405223723501,2299,
74,0.0005541109712794423,2309,
74,0.0003735880891326815,2319,
74,,2324,0.0008082001004368067
75,0.0006673380266875029,2329,
75,0.0004749447398353368,2339,
75,0.0003919551381841302,2349,
75,,2355,0.002477241214364767
76,0.0010603639530017972,2359,
76,0.0007473585428670049,2369,
76,0.00036738484050147235,2379,
76,,2386,0.0006749508902430534
77,0.0008966476889327168,2389,
77,0.0004918653285130858,2399,
77,0.0004438096657395363,2409,
77,,2417,0.002188693266361952
78,0.0006733010523021221,2419,
78,0.0003516488941386342,2429,
78,0.00038672256050631404,2439,
78,,2448,0.0007202500710263848
79,0.0008064026478677988,2449,
79,0.0005097969551570714,2459,
79,0.0003996829909738153,2469,
79,0.0010633780620992184,2479,
79,,2479,0.0017616020049899817
80,0.0006699989316985011,2489,
80,0.00047593965427950025,2499,
80,0.0008520704577676952,2509,
80,,2510,0.0008657511207275093
81,0.0005874005728401244,2519,
81,0.0007340199081227183,2529,
81,0.0007187228184193373,2539,
81,,2541,0.0016162821557372808
82,0.00044893406447954476,2549,
82,0.00042926930473186076,2559,
82,0.0005331618012860417,2569,
82,,2572,0.0010388189693912864
83,0.0004383140476420522,2579,
83,0.0005253764102235436,2589,
83,0.0004659034311771393,2599,
