Frames occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
10,14.28,16.55,15.94,12.88,12.53,12.68,12.27,12.77,16.32,15.92
20,15.21,13.69,13.86,14.98,14.79,14.32,15.31,15.46,13.62,13.17
30,19.99,18.52,18.79,18.21,18.62,17.83,17.59,18.59,18.57,17.62
