epoch,loss,step,val_loss
0,0.10268998146057129,9,
0,0.05925748497247696,19,
0,0.028382522985339165,29,
0,,30,0.07390190660953522
1,0.02115953341126442,39,
1,0.015848999843001366,49,
1,0.013313617557287216,59,
1,,61,0.019299093633890152
2,0.011766621842980385,69,
2,0.010923674330115318,79,
2,0.009340949356555939,89,
2,,92,0.010311439633369446
3,0.008748016320168972,99,
3,0.010128309950232506,109,
3,0.009359701536595821,119,
3,,123,0.00905432179570198
4,0.00914052501320839,129,
4,0.008926902897655964,139,
4,0.007738545071333647,149,
4,,154,0.008202308788895607
5,0.007285421714186668,159,
5,0.007368877995759249,169,
5,0.006990589201450348,179,
5,,185,0.007242992985993624
6,0.006281217094510794,189,
6,0.006963302381336689,199,
6,0.006321133114397526,209,
6,,216,0.007118019741028547
7,0.006282594054937363,219,
7,0.007135006599128246,229,
7,0.006075018551200628,239,
7,,247,0.0062437038868665695
8,0.006561141926795244,249,
8,0.005804408807307482,259,
8,0.005402878392487764,269,
8,,278,0.005817561410367489
9,0.005354106891900301,279,
9,0.005549605004489422,289,
9,0.004781891591846943,299,
9,0.001700676861219108,309,
9,,309,0.005296478513628244
10,0.005029354710131884,319,
10,0.004672012757509947,329,
10,0.005931988824158907,339,
10,,340,0.0048670037649571896
11,0.005487778224050999,349,
11,0.004666200373321772,359,
11,0.004514156375080347,369,
11,,371,0.00548934331163764
12,0.004176541697233915,379,
12,0.0049805850721895695,389,
12,0.00425566965714097,399,
12,,402,0.006129531189799309
13,0.003601567819714546,409,
13,0.004899478983134031,419,
13,0.004057541489601135,429,
13,,433,0.005870030727237463
14,0.004446903709322214,439,
14,0.004165389109402895,449,
14,0.0038302582688629627,459,
14,,464,0.0056558107025921345
15,0.004159052390605211,469,
15,0.0046758148819208145,479,
15,0.0036056002136319876,489,
15,,495,0.0047606294974684715
16,0.003410153090953827,499,
16,0.004270494915544987,509,
16,0.003677843604236841,519,
16,,526,0.00459885410964489
17,0.00383695587515831,529,
17,0.004464533179998398,539,
17,0.0038056049961596727,549,
17,,557,0.004743163473904133
18,0.004184654913842678,559,
18,0.004155939444899559,569,
18,0.0033956505358219147,579,
18,,588,0.004706817213445902
19,0.0034900098107755184,589,
19,0.004092037677764893,599,
19,0.003340690163895488,609,
19,0.0009653278975747526,619,
19,,619,0.004321444313973188
20,0.003273598849773407,629,
20,0.0036546813789755106,639,
20,0.003737543011084199,649,
20,,650,0.004263648763298988
21,0.003973434213548899,659,
21,0.003755069337785244,669,
21,0.0031801757868379354,679,
21,,681,0.0037126836832612753
22,0.0033334826584905386,689,
22,0.003527801251038909,699,
22,0.002777674701064825,709,
22,,712,0.004327042959630489
23,0.002602129243314266,719,
23,0.0038556016515940428,729,
23,0.002595702651888132,739,
23,,743,0.003830493660643697
24,0.003164579626172781,749,
24,0.0033628419041633606,759,
24,0.0025606630370020866,769,
24,,774,0.00441586272791028
25,0.003164174035191536,779,
25,0.003594402689486742,789,
25,0.0023926985450088978,799,
25,,805,0.004251367878168821
26,0.0025434070266783237,809,
26,0.003380552167072892,819,
26,0.0025492492131888866,829,
26,,836,0.004774624481797218
27,0.0030023972503840923,839,
27,0.003386173862963915,849,
27,0.002289491705596447,859,
27,,867,0.0050080581568181515
28,0.00426136888563633,869,
28,0.0036945787724107504,879,
28,0.002838359447196126,889,
28,,898,0.005385247059166431
29,0.0034607918933033943,899,
29,0.0032732721883803606,909,
29,0.002199313370510936,919,
29,0.002424330683425069,929,
29,,929,0.004119670018553734
30,0.0025864019989967346,939,
30,0.0025671981275081635,949,
30,0.0027795368805527687,959,
30,,960,0.005335584748536348
31,0.00329656177200377,969,
31,0.002376113086938858,979,
31,0.002544877352192998,989,
31,,991,0.0043944744393229485
32,0.002787229837849736,999,
32,0.002651684684678912,1009,
32,0.002399363787844777,1019,
32,,1022,0.004524960648268461
33,0.0023291120305657387,1029,
33,0.003734273137524724,1039,
33,0.00218888814561069,1049,
33,,1053,0.004758904222398996
34,0.002857533050701022,1059,
34,0.002461001044139266,1069,
34,0.002106050495058298,1079,
34,,1084,0.004520165268331766
35,0.002478649839758873,1089,
35,0.002684645354747772,1099,
35,0.0019132955931127071,1109,
35,,1115,0.004265569616109133
36,0.0019099109340459108,1119,
36,0.0027698592748492956,1129,
36,0.0025952323339879513,1139,
36,,1146,0.0035314871929585934
37,0.0025862858165055513,1149,
37,0.003090945305302739,1159,
37,0.001964293187484145,1169,
37,,1177,0.004237886983901262
38,0.002755875466391444,1179,
38,0.0029503542464226484,1189,
38,0.002184557029977441,1199,
38,,1208,0.0033613890409469604
39,0.002036461140960455,1209,
39,0.0023287388030439615,1219,
39,0.001970139564946294,1229,
39,0.0008486962178722024,1239,
39,,1239,0.0038201804272830486
40,0.0022455540020018816,1249,
40,0.0020548319444060326,1259,
40,0.002140572527423501,1269,
40,,1270,0.0025902565103024244
41,0.0030962922610342503,1279,
41,0.0019554258324205875,1289,
41,0.0021848510950803757,1299,
41,,1301,0.003292833687737584
42,0.00247177854180336,1309,
42,0.0018901039147749543,1319,
42,0.0018356668297201395,1329,
42,,1332,0.0025032013654708862
43,0.001675466657616198,1339,
43,0.0026725311763584614,1349,
43,0.0017211893573403358,1359,
43,,1363,0.003808126086369157
44,0.0026904710102826357,1369,
44,0.002009554300457239,1379,
44,0.0018388095777481794,1389,
44,,1394,0.00277880672365427
45,0.002409618580713868,1399,
45,0.00222534011118114,1409,
45,0.001661402639001608,1419,
45,,1425,0.0040111723355948925
46,0.001681986846961081,1429,
46,0.0028054926078766584,1439,
46,0.0021527549251914024,1449,
