epoch,loss,step,val_loss
0,0.09951429814100266,9,
0,0.0753936618566513,19,
0,0.04924846440553665,29,
0,,30,0.07165811210870743
1,0.020236706361174583,39,
1,0.009832123294472694,49,
1,0.006284771021455526,59,
1,,61,0.012496749870479107
2,0.006827997975051403,69,
2,0.004749318119138479,79,
2,0.003152858465909958,89,
2,,92,0.008730514906346798
3,0.007425234187394381,99,
3,0.003005756763741374,109,
3,0.004083761479705572,119,
3,,123,0.007779101375490427
4,0.005913473665714264,129,
4,0.003497462021186948,139,
4,0.0026452410966157913,149,
4,,154,0.003425941802561283
5,0.0033511160872876644,159,
5,0.002228191588073969,169,
5,0.0027081540320068598,179,
5,,185,0.0019266215385869145
6,0.0025478964671492577,189,
6,0.0015942264581099153,199,
6,0.001298608141951263,209,
6,,216,0.001534055918455124
7,0.0011605705367401242,219,
7,0.0011852846946567297,229,
7,0.0010601431131362915,239,
7,,247,0.001216838019900024
8,0.0019318500999361277,249,
8,0.0011322919744998217,259,
8,0.0010796382557600737,269,
8,,278,0.0010620991233736277
9,0.001812137896195054,279,
9,0.0011471861507743597,289,
9,0.0008822196978144348,299,
9,0.00140350719448179,309,
9,,309,0.0009270713781006634
10,0.0013756544794887304,319,
10,0.001196371391415596,329,
10,0.0011984511511400342,339,
10,,340,0.0008285684161819518
11,0.0006809725891798735,349,
11,0.0006744064157828689,359,
11,0.0012394061777740717,369,
11,,371,0.000782429298851639
12,0.0006414280505850911,379,
12,0.0008265504147857428,389,
12,0.0006569737452082336,399,
12,,402,0.0007515959441661835
13,0.0008716381271369755,409,
13,0.000679725781083107,419,
13,0.0012436031829565763,429,
13,,433,0.000744253455195576
14,0.00117666891310364,439,
14,0.0006127867382019758,449,
14,0.00086063495837152,459,
14,,464,0.0007407355587929487
15,0.0009457621490582824,469,
15,0.0006492046522907913,479,
15,0.001210914459079504,489,
15,,495,0.0007345357444137335
16,0.0012588959652930498,499,
16,0.0009024942410178483,509,
16,0.0006342397537082434,519,
16,,526,0.0007524881511926651
17,0.000714895548298955,529,
17,0.0005927090533077717,539,
17,0.0005541786085814238,549,
17,,557,0.0007186051807366312
18,0.0010052814614027739,559,
18,0.0006021022563800216,569,
18,0.0005722502246499062,579,
18,,588,0.0007885373779572546
19,0.0011182756861671805,589,
19,0.0007017109892331064,599,
19,0.0004931038129143417,609,
19,0.000783792173024267,619,
19,,619,0.0006831073551438749
20,0.0009333353955298662,629,
20,0.0007295934483408928,639,
20,0.0008582650916650891,649,
20,,650,0.0009624524391256273
21,0.0005668697413057089,659,
21,0.0004361589963082224,669,
21,0.0010606235591694713,679,
21,,681,0.0007849597604945302
22,0.0005810001166537404,689,
22,0.0005924226134084165,699,
22,0.0005012611509300768,709,
22,,712,0.0013754202518612146
23,0.0009791254997253418,719,
23,0.0008132252842187881,729,
23,0.001118748215958476,739,
23,,743,0.0015667604748159647
