Frames occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
10,2.39,2.51,1.08,1.13,1.64,1.71,2.87,1.7,1.74,2.22
20,3.45,3.29,1.46,1.47,2.19,2.2,3.99,2.68,2.66,3.37
30,3.6,3.64,1.75,1.77,2.02,1.9,4.74,2.08,2.24,3.01
