epoch,loss,skeleton,smooth,step,val_loss
0,0.2964234948158264,0.2469750940799713,4.993694346921984e-07,9,
0,0.26155316829681396,0.11228322237730026,1.0671939207895775e-06,19,
0,0.18851549923419952,0.0651000365614891,1.378952902086894e-06,29,
0,,,,30,0.17591094970703125
1,0.12249914556741714,0.032864782959222794,1.5407514410981094e-06,39,
1,0.06744641810655594,0.01574818789958954,1.496179606874648e-06,49,
1,0.04857993870973587,0.010915874503552914,1.2515749858721392e-06,59,
1,,,,61,0.045209601521492004
2,0.04271823167800903,0.008633418008685112,1.1408458249206888e-06,69,
2,0.037881411612033844,0.0068990797735750675,1.1508966508699814e-06,79,
2,0.03735289350152016,0.006015253718942404,1.1991797919108649e-06,89,
2,,,,92,0.03489610180258751
3,0.033967506140470505,0.0055793835781514645,1.2945430398758617e-06,99,
3,0.03194243460893631,0.00519756181165576,1.3323621033123345e-06,109,
3,0.031890951097011566,0.004893279168754816,1.4785989606025396e-06,119,
3,,,,123,0.02949116937816143
4,0.029514091089367867,0.004522852599620819,1.467954348299827e-06,129,
4,0.027878321707248688,0.00450767669826746,1.600634163878567e-06,139,
4,0.024873128160834312,0.004225831013172865,1.6818929680084693e-06,149,
4,,,,154,0.02356847934424877
5,0.023224078118801117,0.004150124732404947,1.7743258240443538e-06,159,
5,0.01993940956890583,0.003982724156230688,1.9349440663063433e-06,169,
5,0.018498171120882034,0.003821125254034996,1.9914214135496877e-06,179,
5,,,,185,0.01615571416914463
6,0.016020825132727623,0.0037625536788254976,1.934542751769186e-06,189,
6,0.013409033417701721,0.003472090233117342,1.8667860786081292e-06,199,
6,0.011851820163428783,0.0031230284366756678,1.9678939224831993e-06,209,
6,,,,216,0.011149625293910503
7,0.011540142819285393,0.0031452642288058996,1.9093924947810592e-06,219,
7,0.0099938390776515,0.002742369659245014,1.88604417417082e-06,229,
7,0.009114429354667664,0.00267311604693532,1.9138906282023527e-06,239,
7,,,,247,0.00815700925886631
8,0.007787267677485943,0.0024266913533210754,1.8151039284930448e-06,249,
8,0.007524419110268354,0.0022833419498056173,1.8708204834183562e-06,259,
8,0.00640066945925355,0.002221871865913272,1.7547990864841267e-06,269,
8,,,,278,0.00603103544563055
9,0.00620737811550498,0.00204346957616508,1.7859578065326787e-06,279,
9,0.005560563877224922,0.002041095634922385,1.69520922099764e-06,289,
9,0.0050261737778782845,0.001773438649252057,1.7716322417982155e-06,299,
9,0.0025569007266312838,0.0018993065459653735,1.1608175753963224e-08,309,
9,,,,309,0.0046558077447116375
10,0.004520801827311516,0.0016001558396965265,1.8856469523598207e-06,319,
10,0.00419587129727006,0.0015046120388433337,1.9100400550087215e-06,329,
10,0.0035884662065654993,0.001416414394043386,1.8252510471938876e-06,339,
10,,,,340,0.0037980228662490845
11,0.0037008742801845074,0.001426098053343594,1.918115685839439e-06,349,
11,0.0033287012483924627,0.0012680510990321636,1.864087153080618e-06,359,
11,0.0034118753392249346,0.0012449549976736307,1.95841676031705e-06,369,
11,,,,371,0.003255434101447463
12,0.0032658239360898733,0.001184389111585915,2.0733725705213146e-06,379,
12,0.003144351067021489,0.0011409278959035873,1.9927499579353025e-06,389,
12,0.003034105058759451,0.0010803794721141458,2.064471800622414e-06,399,
12,,,,402,0.002881776774302125
13,0.0030482669826596975,0.0010178386000916362,2.1262187601678306e-06,409,
13,0.002750752493739128,0.0009742378606460989,2.1345636014302727e-06,419,
13,0.0026992245111614466,0.0009585380903445184,2.0901579773635603e-06,429,
13,,,,433,0.0025969103444367647
14,0.002659880556166172,0.0008740781922824681,2.1797632143716328e-06,439,
14,0.002573205390945077,0.0008677070145495236,2.1504779397218954e-06,449,
14,0.0022452566772699356,0.0007956125773489475,2.031648136835429e-06,459,
14,,,,464,0.0023681833408772945
15,0.0023654589895159006,0.0007832125993445516,2.220588157797465e-06,469,
15,0.0024568450171500444,0.0007477427716366947,2.3257580323843285e-06,479,
15,0.0022870153188705444,0.0006979699828661978,2.170644847865333e-06,489,
15,,,,495,0.0021828883327543736
16,0.002104064216837287,0.0006689226138405502,2.1774942524643848e-06,499,
16,0.002028520917519927,0.0006416247924789786,2.0243712697265437e-06,509,
16,0.002096862532198429,0.0006095446296967566,2.266096544190077e-06,519,
16,,,,526,0.0020292936824262142
17,0.0021356912329792976,0.0006191124557517469,2.177955593651859e-06,529,
17,0.001975210150703788,0.0005610024090856314,2.1008179373893654e-06,539,
17,0.0019421157194301486,0.0005558491102419794,2.3043307919579092e-06,549,
17,,,,557,0.0018982159672304988
18,0.0018582171760499477,0.0004936543409712613,2.1589946754829725e-06,559,
18,0.0018988848896697164,0.0004927496775053442,2.274213102282374e-06,569,
18,0.0017880379455164075,0.0004817061999347061,2.176228917960543e-06,579,
18,,,,588,0.0017841093940660357
19,0.0019022870110347867,0.00045740682980977,2.210234924859833e-06,589,
19,0.0017438139766454697,0.0004622879496309906,2.1071380160719855e-06,599,
19,0.0016878150636330247,0.00039913272485136986,2.179220018660999e-06,609,
19,0.0010929752606898546,0.00041202158899977803,1.4163813233381006e-08,619,
19,,,,619,0.0016833676490932703
20,0.0017512912163510919,0.0003659190551843494,2.2515082491736393e-06,629,
20,0.001676663407124579,0.00035154595389030874,2.254870651086094e-06,639,
20,0.0014961897395551205,0.0003227868292015046,2.027271875704173e-06,649,
20,,,,650,0.00159343215636909
21,0.0015796032967045903,0.0003345446311868727,2.206596718679066e-06,659,
21,0.0014871717430651188,0.0002956177049782127,2.0128570668020984e-06,669,
21,0.0015451540239155293,0.00029356524464674294,2.1394557734311093e-06,679,
21,,,,681,0.0015124516794458032
22,0.0015373919159173965,0.0002833140315487981,2.208061459896271e-06,689,
22,0.001514289528131485,0.0002777649788185954,2.0920344923069933e-06,699,
22,0.0015092462999746203,0.00026600208366289735,2.147930672435905e-06,709,
22,,,,712,0.0014390405267477036
23,0.00151473144069314,0.0002505646843928844,2.1366502096498152e-06,719,
23,0.0014114017831161618,0.00023979115940164775,2.0948668861819897e-06,729,
23,0.0014271266991272569,0.00024266750551760197,2.033424607361667e-06,739,
23,,,,743,0.0013721316354349256
24,0.001410595839843154,0.0002160964795621112,2.067664127025637e-06,749,
24,0.0013981639640405774,0.0002225432835984975,2.0298243725846987e-06,759,
24,0.0012410787167027593,0.00020030885934829712,1.816220787986822e-06,769,
24,,,,774,0.0013108833227306604
25,0.0013192000333219767,0.00020021216187160462,2.0246616259100847e-06,779,
25,0.00136960216332227,0.00019632031035143882,2.0685088202299085e-06,789,
25,0.0013035095762461424,0.0001845832448452711,1.8746685555015574e-06,799,
25,,,,805,0.0012546206125989556
26,0.0012065541232004762,0.00017675997514743358,1.8435681568007567e-06,809,
26,0.0011848054127767682,0.00017541741544846445,1.6547073755646124e-06,819,
26,0.001226058229804039,0.0001666186872171238,1.8895846096711466e-06,829,
26,,,,836,0.0012027943739667535
27,0.0012615881860256195,0.00017357688921038061,1.801575422177848e-06,839,
27,0.0011819791980087757,0.00015905025065876544,1.6873993899935158e-06,849,
27,0.0011622089659795165,0.0001584598358022049,1.8455374402037705e-06,859,
27,,,,867,0.001154945115558803
28,0.0011322874343022704,0.0001437040336895734,1.66441316196142e-06,869,
28,0.001156542799435556,0.00014895987987983972,1.7733893855620408e-06,879,
28,0.0011054060887545347,0.0001423109060851857,1.6748934967836249e-06,889,
28,,,,898,0.0011106779566034675
29,0.0011802463559433818,0.00014171123621053994,1.7046114635377307e-06,899,
29,0.0010917423060163856,0.000140219897730276,1.6074508266683551e-06,909,
29,0.0010614583734422922,0.00012871382932644337,1.6104224869195605e-06,919,
29,0.000715085247065872,0.00012018231063848361,9.556043067959763e-09,929,
29,,,,929,0.0010696467943489552
30,0.0011085267178714275,0.00012181308557046577,1.642866095608042e-06,939,
30,0.0010708271292969584,0.00012097171565983444,1.6146120742632775e-06,949,
30,0.0009699552902020514,0.00011485657159937546,1.3881551694794325e-06,959,
30,,,,960,0.0010315414983779192
31,0.001016847905702889,0.00011442071991041303,1.5880254977673758e-06,969,
31,0.0009734550840221345,0.00010965132241835818,1.3703120202990249e-06,979,
31,0.0010089786956086755,0.00010770226799650118,1.500005737398169e-06,989,
31,,,,991,0.0009960869792848825
32,0.0010131755843758583,0.00011148276826133952,1.5329532061514328e-06,999,
32,0.0009963682387024164,0.00010952835873467848,1.466573621655698e-06,1009,
32,0.0010011614067479968,0.0001060186987160705,1.5187179087661207e-06,1019,
32,,,,1022,0.0009630408021621406
33,0.0010078870691359043,0.00010882468632189557,1.4818772342550801e-06,1029,
33,0.0009469733340665698,0.00010331370867788792,1.4315318139779265e-06,1039,
33,0.0009674636530689895,0.00010234026558464393,1.4093520803726278e-06,1049,
33,,,,1053,0.0009321863180957735
34,0.0009508111397735775,9.430455247638747e-05,1.4135206356513663e-06,1059,
34,0.0009516917634755373,9.967968799173832e-05,1.40897873279755e-06,1069,
34,0.0008573856903240085,9.244414832210168e-05,1.2120623296141275e-06,1079,
34,,,,1084,0.0009033286478370428
35,0.0009079734445549548,9.040526492753997e-05,1.3930172144682729e-06,1089,
35,0.0009340128744952381,9.46450891206041e-05,1.4108651384958648e-06,1099,
35,0.0009063946199603379,9.146433876594529e-05,1.2789040511052008e-06,1109,
35,,,,1115,0.0008762969519011676
36,0.0008395758923143148,8.864128176355734e-05,1.2397600812619203e-06,1119,
36,0.0008352712029591203,9.028599015437067e-05,1.1012673439836362e-06,1129,
36,0.00085647456580773,8.601701119914651e-05,1.2798623174603563e-06,1139,
36,,,,1146,0.0008509384351782501
37,0.0008858150686137378,8.977493416750804e-05,1.2378002338664373e-06,1149,
37,0.0008394622709602118,8.519953553332016e-05,1.1484714832477039e-06,1159,
37,0.0008197135757654905,8.31732977530919e-05,1.2404423159750877e-06,1169,
37,,,,1177,0.0008271175320260227
38,0.0008122967556118965,8.156649710144848e-05,1.1229642495891312e-06,1179,
38,0.0008260922622866929,8.461114339297637e-05,1.2118562153773382e-06,1189,
38,0.0007944094832055271,7.745475886622444e-05,1.1226138667552732e-06,1199,
38,,,,1208,0.0008047130540944636
39,0.0008502228884026408,8.051999611780047e-05,1.1729471225407906e-06,1209,
39,0.0007910976419225335,7.74009240558371e-05,1.093998662327067e-06,1219,
39,0.0007716460968367755,7.740953878965229e-05,1.0782164281408768e-06,1229,
39,0.0005398752982728183,6.717971700709313e-05,5.914516876259768e-09,1239,
39,,,,1239,0.0007836160366423428
40,0.0008059359388425946,7.350889791268855e-05,1.1127538073196774e-06,1249,
40,0.0007858479511924088,7.417532469844446e-05,1.0756888286778121e-06,1259,
40,0.0007232390344142914,7.22637923900038e-05,9.103815159505757e-07,1269,
40,,,,1270,0.0007637279923073947
41,0.0007476002210751176,6.954237323952839e-05,1.0676172905732528e-06,1279,
41,0.000727447506505996,7.034154987195507e-05,9.036000960804813e-07,1289,
41,0.0007510938448831439,6.829821359133348e-05,1.011110725812614e-06,1299,
41,,,,1301,0.0007449584663845599
42,0.0007573475013487041,7.167741568991914e-05,1.0270266557199648e-06,1309,
42,0.0007400130270980299,7.061903306748718e-05,9.954478628060315e-07,1319,
42,0.0007488508126698434,6.72514652251266e-05,1.0462748605277739e-06,1329,
42,,,,1332,0.0007272245129570365
43,0.0007565970299765468,7.260112761287019e-05,1.009659285955422e-06,1339,
43,0.0007164751878008246,6.816575478296727e-05,9.661114290793194e-07,1349,
43,0.0007344835321418941,6.679203943349421e-05,9.629377473174827e-07,1359,
43,,,,1363,0.0007104498217813671
44,0.0007186746806837618,6.239185313461348e-05,9.555473070577136e-07,1369,
44,0.0007217500824481249,6.608201510971412e-05,9.641332781029632e-07,1379,
44,0.0006616587634198368,6.249131547519937e-05,8.099528372440545e-07,1389,
44,,,,1394,0.0006945647182874382
45,0.0006948704831302166,5.9758105635410175e-05,9.434423873244668e-07,1399,
45,0.000708555628079921,6.47331980871968e-05,9.56981011768221e-07,1409,
45,0.0006993274437263608,6.252116145333275e-05,8.853011195242289e-07,1419,
45,,,,1425,0.0006795056397095323
46,0.0006499426090158522,6.0246256907703355e-05,8.321305244862742e-07,1429,
46,0.0006528867525048554,6.177005707286298e-05,7.497559408875532e-07,1439,
46,0.0006608462426811457,5.93362856307067e-05,8.653714189676975e-07,1449,
46,,,,1456,0.0006652140873484313
47,0.0006859698332846165,6.110195681685582e-05,8.565237408220128e-07,1459,
47,0.0006566757219843566,5.812913877889514e-05,7.954734542181541e-07,1469,
47,0.0006364003638736904,5.671934559359215e-05,8.307974326271506e-07,1479,
47,,,,1487,0.000651636510156095
48,0.0006412577349692583,5.706020965590142e-05,7.761045139886846e-07,1489,
48,0.0006475155241787434,5.910001345910132e-05,8.378767120120756e-07,1499,
48,0.0006255031912587583,5.3165993449511006e-05,7.591393114125822e-07,1509,
48,,,,1518,0.0006387236644513905
49,0.0006704276311211288,5.569167115027085e-05,8.19380943539727e-07,1519,
49,0.0006261970847845078,5.3781364840688184e-05,7.551232670266472e-07,1529,
49,0.0006124344654381275,5.466191214509308e-05,7.318789698729233e-07,1539,
49,0.000436972186435014,4.6095316065475345e-05,3.989447883157027e-09,1549,
49,,,,1549,0.0006264323019422591
50,0.0006384133594110608,5.249225796433166e-05,7.688781806791667e-07,1559,
50,0.0006278328946791589,5.2674866310553625e-05,7.311294325518247e-07,1569,
50,0.0005876215291209519,5.108097320771776e-05,6.309140871962882e-07,1579,
50,,,,1580,0.0006147105013951659
51,0.0005975107196718454,5.0243677833350375e-05,7.289269774446439e-07,1589,
51,0.0005893704365007579,5.063085336587392e-05,6.278596060838026e-07,1599,
51,0.000607204157859087,5.007020808989182e-05,7.080211616994347e-07,1609,
51,,,,1611,0.0006035143160261214
52,0.0006124898791313171,5.179634899832308e-05,7.090368399076397e-07,1619,
52,0.0005942309508100152,5.111388236400671e-05,6.961633403079759e-07,1629,
52,0.0006054409313946962,4.8270994739141315e-05,7.456322350662958e-07,1639,
52,,,,1642,0.0005928083555772901
53,0.0006132121197879314,5.307321043801494e-05,7.18346996109176e-07,1649,
53,0.0005853335605934262,4.9492624384583905e-05,6.81877281749621e-07,1659,
53,0.0005989960627630353,4.95418680657167e-05,6.863359658382251e-07,1669,
53,,,,1673,0.0005825568223372102
54,0.0005856291390955448,4.5998996938578784e-05,6.731337975907081e-07,1679,
54,0.0005869727465324104,4.875250670011155e-05,6.845228313068219e-07,1689,
54,0.0005473046330735087,4.6442426537396386e-05,5.741109703194525e-07,1699,
54,,,,1704,0.0005727240932174027
55,0.0005699788453057408,4.418410753714852e-05,6.616099312850565e-07,1709,
55,0.0005783491651527584,4.890122727374546e-05,6.832080998719903e-07,1719,
55,0.0005770117277279496,4.713365706265904e-05,6.531347480631666e-07,1729,
55,,,,1735,0.000563276291359216
56,0.0005389143479987979,4.462464858079329e-05,5.887805514248612e-07,1739,
56,0.0005440947716124356,4.6251701860455796e-05,5.514690428753966e-07,1749,
56,0.0005446390132419765,4.490960418479517e-05,6.168974664433335e-07,1759,
56,,,,1766,0.0005541815189644694
57,0.0005656186840496957,4.5945907913846895e-05,6.278727937569784e-07,1769,
57,0.0005462277331389487,4.350702874944545e-05,5.932672593189636e-07,1779,
57,0.0005271824775263667,4.3071700929431245e-05,5.92203662108659e-07,1789,
57,,,,1797,0.0005454100319184363
58,0.000537258805707097,4.4023898226441815e-05,5.774396640845225e-07,1799,
58,0.0005395479965955019,4.555043778964318e-05,6.209510843291355e-07,1809,
58,0.0005217809230089188,4.0774346416583285e-05,5.51443122276396e-07,1819,
58,,,,1828,0.0005369329592213035
59,0.0005603997851721942,4.277665357221849e-05,6.13065026300319e-07,1829,
59,0.0005238482262939215,4.1899933421518654e-05,5.61911974727991e-07,1839,
59,0.0005144852329976857,4.225403245072812e-05,5.361404191717156e-07,1849,
59,0.00036824209382757545,3.456404010648839e-05,3.1851639104019114e-09,1859,
59,,,,1859,0.0005287235253490508
60,0.0005345873069018126,4.1747523937374353e-05,5.765737682850158e-07,1869,
60,0.0005301227211020887,4.083972817170434e-05,5.441203825284902e-07,1879,
60,0.0005016791983507574,3.937653309549205e-05,4.918673539577867e-07,1889,
60,,,,1890,0.0005207544309087098
61,0.0005035679205320776,4.05855753342621e-05,5.41755923677556e-07,1899,
61,0.0005008117877878249,3.997412932221778e-05,4.900792873741011e-07,1909,
61,0.0005152843659743667,4.0518250898458064e-05,5.488235501616145e-07,1919,
61,,,,1921,0.0005129995406605303
62,0.00052070920355618,4.0800288843456656e-05,5.386279440244834e-07,1929,
62,0.0005009391461499035,4.0811486542224884e-05,5.354593781703443e-07,1939,
62,0.0005128783523105085,3.8606871385127306e-05,5.833844056724047e-07,1949,
62,,,,1952,0.0005054346402175725
