Parts occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
1,14.6,18.02,16.41,15.46,13.91,18.74,26.77,14.2,16.1,13.77
2,21.07,18.96,19.13,22.33,27.41,18.74,22.14,23.23,22.43,16.6
3,24.72,19.72,19.0,25.8,21.96,20.27,25.89,30.59,19.28,14.45
4,28.16,28.78,24.24,22.24,27.38,26.97,27.56,25.55,25.63,26.28
