Parts occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
1,6.79,6.52,4.13,9.28,2.48,3.75,5.35,3.0,3.67,5.01
2,7.93,5.27,9.2,5.63,3.89,5.76,5.88,3.54,9.24,9.63
3,12.27,8.37,23.49,7.1,4.4,3.94,9.08,10.55,7.52,7.1
4,5.76,4.93,4.67,3.58,1.81,2.54,7.0,3.01,3.4,3.91
