epoch,loss,step,val_loss
0,0.16212506592273712,9,
0,0.08994273096323013,19,
0,0.05350920185446739,29,
0,,30,0.049906861037015915
1,0.03173452988266945,39,
1,0.019623486325144768,49,
1,0.014258496463298798,59,
1,,61,0.0098442193120718
2,0.012094291858375072,69,
2,0.009535806253552437,79,
2,0.008704937994480133,89,
2,,92,0.0051042381674051285
3,0.008269581012427807,99,
3,0.007808240130543709,109,
3,0.006288297474384308,119,
3,,123,0.003346146084368229
4,0.006237623281776905,129,
4,0.005772323347628117,139,
4,0.004970180336385965,149,
4,,154,0.002769648330286145
5,0.0061891148798167706,159,
5,0.004883890505880117,169,
5,0.004415242001414299,179,
5,,185,0.002424338599666953
6,0.005032672081142664,189,
6,0.004747958388179541,199,
6,0.0038483785465359688,209,
6,,216,0.0022006030194461346
7,0.004260319750756025,219,
7,0.004924777429550886,229,
7,0.0033517188858240843,239,
7,,247,0.002204284770414233
8,0.00501872505992651,249,
8,0.0036912397481501102,259,
8,0.0037785465829074383,269,
8,,278,0.0020828694105148315
9,0.003346690209582448,279,
9,0.0032619936391711235,289,
9,0.002895296085625887,299,
9,0.006705848500132561,309,
9,,309,0.0016823539044708014
10,0.003123157424852252,319,
10,0.0024620676413178444,329,
10,0.0030142611358314753,339,
10,,340,0.0017020865343511105
11,0.004749305080622435,349,
11,0.0026717211585491896,359,
11,0.0029493416659533978,369,
11,,371,0.0014825036050751805
12,0.002590198302641511,379,
12,0.002337313024327159,389,
12,0.002566856099292636,399,
12,,402,0.0015071018133312464
13,0.0026898167561739683,409,
13,0.003207186935469508,419,
13,0.0023039495572447777,429,
13,,433,0.0015390869230031967
14,0.0024137741420418024,439,
14,0.0023364375811070204,449,
14,0.0019749957136809826,459,
14,,464,0.0016010265098884702
15,0.002935955300927162,469,
15,0.0022337150294333696,479,
15,0.001972735160961747,489,
15,,495,0.0012371831107884645
16,0.002180816838517785,499,
16,0.0025377969723194838,509,
16,0.001870853127911687,519,
16,,526,0.0014828278217464685
17,0.0020879493094980717,529,
17,0.0033007946331053972,539,
17,0.0016648751916363835,549,
17,,557,0.001302135642617941
18,0.0026984792202711105,559,
18,0.0021011328790336847,569,
18,0.0023003644309937954,579,
18,,588,0.0011850635055452585
19,0.001743669155985117,589,
19,0.0019851094111800194,599,
19,0.0018078475259244442,609,
19,0.0031639912631362677,619,
19,,619,0.0011984325246885419
20,0.001860401825979352,629,
20,0.001475027995184064,639,
20,0.0020162209402769804,649,
20,,650,0.0012281204108148813
21,0.003292853245511651,659,
21,0.0017390146385878325,669,
21,0.002110149944201112,679,
21,,681,0.001176611054688692
22,0.0016801153542473912,689,
22,0.0015617235330864787,699,
22,0.0017647553468123078,709,
22,,712,0.0010968113783746958
23,0.0019249774049967527,719,
23,0.0024089161306619644,729,
23,0.0015953048132359982,739,
23,,743,0.0011252893600612879
24,0.001741320244036615,749,
24,0.001671374891884625,759,
24,0.0012943034525960684,769,
24,,774,0.000983447884209454
25,0.002233415376394987,779,
25,0.0016122378874570131,789,
25,0.0014286080840975046,799,
25,,805,0.0011287778615951538
26,0.0016346587799489498,809,
26,0.0020371386781334877,819,
26,0.001393834943883121,829,
26,,836,0.000977737014181912
27,0.0015800482360646129,839,
27,0.002513093873858452,849,
27,0.001204245025292039,859,
27,,867,0.0010061929933726788
28,0.002174608176574111,869,
28,0.0016425560461357236,879,
28,0.001782015198841691,889,
28,,898,0.0010049359407275915
29,0.0013553169555962086,899,
29,0.0015091534005478024,909,
29,0.0013591982424259186,919,
29,0.0021844643633812666,929,
29,,929,0.000976728042587638
30,0.0014256895519793034,939,
30,0.00115162821020931,949,
30,0.001684333197772503,959,
30,,960,0.0009452947997488081
31,0.0026555454824119806,969,
31,0.0015038286801427603,979,
31,0.0017354402225464582,989,
31,,991,0.0008688138332217932
32,0.0013757554115727544,999,
32,0.0013561631785705686,1009,
32,0.0014517169911414385,1019,
32,,1022,0.0008923401474021375
33,0.0014847504207864404,1029,
33,0.001963668270036578,1039,
33,0.001249832333996892,1049,
33,,1053,0.0007006864761933684
34,0.001287077902816236,1059,
34,0.0013460044283419847,1069,
34,0.001005726051516831,1079,
34,,1084,0.0008412089082412422
35,0.0019514395389705896,1089,
35,0.0013461627531796694,1099,
35,0.0011502956040203571,1109,
35,,1115,0.0007375073037110269
36,0.0013633680064231157,1119,
36,0.0018056645058095455,1129,
36,0.0011583028826862574,1139,
36,,1146,0.0007559385849162936
37,0.0012995252618566155,1149,
37,0.0020276797004044056,1159,
37,0.00097957334946841,1169,
37,,1177,0.0008041984983719885
38,0.0017167212208732963,1179,
38,0.001320697134360671,1189,
38,0.0013983971439301968,1199,
38,,1208,0.0006529891397804022
39,0.0010327178752049804,1209,
39,0.0013237828388810158,1219,
39,0.0011622217716649175,1229,
39,0.0015968205407261848,1239,
39,,1239,0.0007883834769017994
40,0.0012304726988077164,1249,
40,0.000979791977442801,1259,
40,0.0015950254164636135,1269,
40,,1270,0.000677050615195185
41,0.0023636119440197945,1279,
41,0.001324808457866311,1289,
41,0.0014778806362301111,1299,
41,,1301,0.0007723800954408944
42,0.001105991774238646,1309,
42,0.0011146850883960724,1319,
42,0.0012144214706495404,1329,
42,,1332,0.0008323208312503994
43,0.0013743867166340351,1339,
43,0.001681898138485849,1349,
43,0.001100280787795782,1359,
43,,1363,0.0006745503633283079
44,0.0011929895263165236,1369,
44,0.0012051707599312067,1379,
44,0.0008933787466958165,1389,
