Frames occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
10,5.03,5.23,1.49,1.55,3.85,3.51,4.84,4.35,3.57,4.87
20,3.22,3.48,1.7,1.68,1.56,1.79,4.14,2.27,1.86,2.77
30,3.89,4.39,1.74,1.83,1.66,2.09,5.04,2.38,2.27,3.26
