Frames occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
10,89.6,90.35,90.14,90.23,89.69,90.03,90.01,89.71,90.36,90.11
20,45.49,57.53,40.28,24.57,30.12,26.64,19.99,43.56,68.92,52.09
30,38.12,38.73,42.54,18.8,35.04,32.43,34.28,51.52,48.41,53.75
