epoch,loss,skeleton,smooth,step,val_loss
0,0.1893676370382309,0.0,0.0,9,
0,0.08227954804897308,0.0,0.0,19,
0,0.034383226186037064,0.0,0.0,29,
0,,,,30,0.03239045664668083
1,0.029514743015170097,0.0,0.0,39,
1,0.02502957358956337,0.0,0.0,49,
1,0.02193024940788746,0.0,0.0,59,
1,,,,61,0.020556718111038208
2,0.01896817795932293,0.0,0.0,69,
2,0.01438140869140625,0.0,0.0,79,
2,0.01139870099723339,0.0,0.0,89,
2,,,,92,0.009784250520169735
3,0.00804999191313982,0.0,0.0,99,
3,0.006004557013511658,0.0,0.0,109,
3,0.004832245875149965,0.0,0.0,119,
3,,,,123,0.003766738809645176
4,0.0032630679197609425,0.0,0.0,129,
4,0.0027394115459173918,0.0,0.0,139,
4,0.0022242777049541473,0.0,0.0,149,
4,,,,154,0.002159982919692993
5,0.0021321293897926807,0.0,0.0,159,
5,0.0019746164325624704,0.0,0.0,169,
5,0.0018659390043467283,0.0,0.0,179,
5,,,,185,0.001773890107870102
6,0.0017185716424137354,0.0,0.0,189,
6,0.001673807157203555,0.0,0.0,199,
6,0.0015884264139458537,0.0,0.0,209,
6,,,,216,0.0015523707261309028
7,0.0015778059605509043,0.0,0.0,219,
7,0.0014668615767732263,0.0,0.0,229,
7,0.0014002249808982015,0.0,0.0,239,
7,,,,247,0.0013844682835042477
8,0.001385331037454307,0.0,0.0,249,
8,0.0013541236985474825,0.0,0.0,259,
8,0.0012565657962113619,0.0,0.0,269,
8,,,,278,0.0012481689918786287
9,0.0012510207016021013,0.0,0.0,279,
9,0.0012031273217871785,0.0,0.0,289,
9,0.001158516388386488,0.0,0.0,299,
9,0.0010101585648953915,0.0,0.0,309,
9,,,,309,0.0011337463511154056
10,0.00109944271389395,0.0,0.0,319,
10,0.0010690339840948582,0.0,0.0,329,
10,0.0010301637230440974,0.0,0.0,339,
10,,,,340,0.001035703462548554
11,0.0009981709299609065,0.0,0.0,349,
11,0.000977506279014051,0.0,0.0,359,
11,0.0009591720881871879,0.0,0.0,369,
11,,,,371,0.0009505001362413168
12,0.0009325612336397171,0.0,0.0,379,
12,0.0009020176366902888,0.0,0.0,389,
12,0.0008771182619966567,0.0,0.0,399,
12,,,,402,0.000875344849191606
13,0.0008505102596245706,0.0,0.0,409,
13,0.0008243762422353029,0.0,0.0,419,
13,0.0008461408433504403,0.0,0.0,429,
13,,,,433,0.0008081399137154222
14,0.0007817717269062996,0.0,0.0,439,
14,0.0007948942366056144,0.0,0.0,449,
14,0.000751954095903784,0.0,0.0,459,
14,,,,464,0.0007478555198758841
15,0.0007497646729461849,0.0,0.0,469,
15,0.0007074279710650444,0.0,0.0,479,
15,0.0007052865112200379,0.0,0.0,489,
15,,,,495,0.0006937216385267675
16,0.0006680626538582146,0.0,0.0,499,
16,0.0006825882592238486,0.0,0.0,509,
16,0.0006422027945518494,0.0,0.0,519,
16,,,,526,0.0006448026397265494
17,0.0006535539287142456,0.0,0.0,529,
17,0.0006195444730110466,0.0,0.0,539,
17,0.0005848289583809674,0.0,0.0,549,
17,,,,557,0.0006001430447213352
18,0.0006067281356081367,0.0,0.0,559,
18,0.000590537441894412,0.0,0.0,569,
18,0.0005531995557248592,0.0,0.0,579,
18,,,,588,0.000559854379389435
19,0.0005592414527200162,0.0,0.0,589,
19,0.0005517015815712512,0.0,0.0,599,
19,0.0005255579599179327,0.0,0.0,609,
19,0.0004905370296910405,0.0,0.0,619,
19,,,,619,0.0005228270892985165
20,0.0005018937517888844,0.0,0.0,629,
20,0.0004975635674782097,0.0,0.0,639,
20,0.000489537778776139,0.0,0.0,649,
20,,,,650,0.0004888999392278492
21,0.0004678324912674725,0.0,0.0,659,
21,0.00047163080307655036,0.0,0.0,669,
21,0.0004590369062498212,0.0,0.0,679,
21,,,,681,0.0004578139923978597
22,0.0004512359155341983,0.0,0.0,689,
22,0.0004350633535068482,0.0,0.0,699,
22,0.0004259381676092744,0.0,0.0,709,
22,,,,712,0.00042904887231998146
23,0.00040955955046229064,0.0,0.0,719,
23,0.0003997658786829561,0.0,0.0,729,
23,0.0004215259396005422,0.0,0.0,739,
23,,,,743,0.0004022721550427377
24,0.0003872446541208774,0.0,0.0,749,
24,0.00040263758273795247,0.0,0.0,759,
24,0.000377681280951947,0.0,0.0,769,
24,,,,774,0.00037689253804273903
25,0.00037971697747707367,0.0,0.0,779,
25,0.0003529603418428451,0.0,0.0,789,
25,0.0003555542207323015,0.0,0.0,799,
25,,,,805,0.0003530100511852652
26,0.00033605238422751427,0.0,0.0,809,
26,0.0003482490428723395,0.0,0.0,819,
26,0.0003297482617199421,0.0,0.0,829,
26,,,,836,0.0003306128201074898
27,0.00033522112062200904,0.0,0.0,839,
27,0.0003134005528409034,0.0,0.0,849,
27,0.0002961477730423212,0.0,0.0,859,
27,,,,867,0.00030947988852858543
28,0.0003154717560391873,0.0,0.0,869,
28,0.0003041759191546589,0.0,0.0,879,
28,0.00028107661637477577,0.0,0.0,889,
28,,,,898,0.0002892246702685952
29,0.0002922491985373199,0.0,0.0,899,
29,0.0002822280512191355,0.0,0.0,909,
29,0.0002695613948162645,0.0,0.0,919,
29,0.0002312554424861446,0.0,0.0,929,
29,,,,929,0.00026996294036507607
30,0.00025750265922397375,0.0,0.0,939,
30,0.00025797414127737284,0.0,0.0,949,
30,0.0002486519515514374,0.0,0.0,959,
30,,,,960,0.0002515430678613484
31,0.0002401697274763137,0.0,0.0,969,
31,0.00024001930432859808,0.0,0.0,979,
31,0.00023359834449365735,0.0,0.0,989,
31,,,,991,0.00023420659999828786
32,0.0002287628158228472,0.0,0.0,999,
32,0.00021964649204164743,0.0,0.0,1009,
32,0.00021464981546159834,0.0,0.0,1019,
32,,,,1022,0.0002188240468967706
33,0.000206217824597843,0.0,0.0,1029,
33,0.0001993065234273672,0.0,0.0,1039,
33,0.00021584836940746754,0.0,0.0,1049,
33,,,,1053,0.00020535211660899222
34,0.0001957054773811251,0.0,0.0,1059,
34,0.00020318110182415694,0.0,0.0,1069,
34,0.0001850789994932711,0.0,0.0,1079,
34,,,,1084,0.00019193637126591057
35,0.00018885286408476532,0.0,0.0,1089,
35,0.000176325484062545,0.0,0.0,1099,
35,0.00017729331739246845,0.0,0.0,1109,
35,,,,1115,0.0001773564872564748
36,0.00016576329653616995,0.0,0.0,1119,
36,0.00017471302999183536,0.0,0.0,1129,
36,0.00016211818729061633,0.0,0.0,1139,
36,,,,1146,0.0001637369132367894
37,0.00016565941041335464,0.0,0.0,1149,
37,0.00015244785754475743,0.0,0.0,1159,
37,0.00014313592691905797,0.0,0.0,1169,
37,,,,1177,0.0001531171437818557
38,0.00015289231669157743,0.0,0.0,1179,
38,0.00014922510308679193,0.0,0.0,1189,
38,0.00013776063860859722,0.0,0.0,1199,
38,,,,1208,0.00014452212781179696
39,0.00014646850468125194,0.0,0.0,1209,
39,0.00013938416668679565,0.0,0.0,1219,
39,0.00013540929649025202,0.0,0.0,1229,
39,0.00010548972932156175,0.0,0.0,1239,
39,,,,1239,0.00013700600538868457
40,0.00013159954687580466,0.0,0.0,1249,
40,0.0001297071430599317,0.0,0.0,1259,
40,0.0001250546338269487,0.0,0.0,1269,
40,,,,1270,0.00013035265146754682
41,0.00012549009989015758,0.0,0.0,1279,
41,0.00012546018115244806,0.0,0.0,1289,
41,0.00012174136645626277,0.0,0.0,1299,
41,,,,1301,0.0001242964353878051
42,0.00012190590496174991,0.0,0.0,1309,
42,0.00011814087338279933,0.0,0.0,1319,
42,0.00011414940672693774,0.0,0.0,1329,
42,,,,1332,0.00011864986299769953
43,0.00011261833424214274,0.0,0.0,1339,
43,0.00010919211490545422,0.0,0.0,1349,
43,0.00012253466411493719,0.0,0.0,1359,
43,,,,1363,0.00011334432929288596
44,0.00010802422184497118,0.0,0.0,1369,
44,0.00011609620560193434,0.0,0.0,1379,
44,0.00010532881424296647,0.0,0.0,1389,
44,,,,1394,0.00010837986337719485
45,0.00011130638449685648,0.0,0.0,1399,
45,0.00010347116767661646,0.0,0.0,1409,
45,0.00010533820750424638,0.0,0.0,1419,
45,,,,1425,0.00010378227307228372
46,9.743863483890891e-05,0.0,0.0,1429,
46,0.00010648780880728737,0.0,0.0,1439,
46,9.812427742872387e-05,0.0,0.0,1449,
46,,,,1456,9.957561996998265e-05
47,0.0001011168715194799,0.0,0.0,1459,
47,9.163782669929788e-05,0.0,0.0,1469,
47,8.861092646839097e-05,0.0,0.0,1479,
47,,,,1487,9.574640716891736e-05
48,9.540242899674922e-05,0.0,0.0,1489,
48,9.280487574869767e-05,0.0,0.0,1499,
48,8.668236114317551e-05,0.0,0.0,1509,
48,,,,1518,9.223147935699672e-05
49,9.389548358740285e-05,0.0,0.0,1519,
49,9.021858568303287e-05,0.0,0.0,1529,
49,8.758541662245989e-05,0.0,0.0,1539,
49,6.141573976492509e-05,0.0,0.0,1549,
49,,,,1549,8.89609000296332e-05
50,8.55757316458039e-05,0.0,0.0,1559,
50,8.474613423459232e-05,0.0,0.0,1569,
50,8.289286051876843e-05,0.0,0.0,1579,
50,,,,1580,8.589749631937593e-05
51,8.479253301629797e-05,0.0,0.0,1589,
51,8.466975123155862e-05,0.0,0.0,1599,
51,8.167483611032367e-05,0.0,0.0,1609,
51,,,,1611,8.302750939037651e-05
52,8.16936299088411e-05,0.0,0.0,1619,
52,8.01131536718458e-05,0.0,0.0,1629,
52,7.747040945105255e-05,0.0,0.0,1639,
52,,,,1642,8.03360526333563e-05
53,7.68454628996551e-05,0.0,0.0,1649,
53,7.516011828556657e-05,0.0,0.0,1659,
53,8.491147309541702e-05,0.0,0.0,1669,
53,,,,1673,7.780241139698774e-05
54,7.461419590981677e-05,0.0,0.0,1679,
54,8.049324242165312e-05,0.0,0.0,1689,
54,7.382259354926646e-05,0.0,0.0,1699,
54,,,,1704,7.540516526205465e-05
55,7.753785030217841e-05,0.0,0.0,1709,
55,7.249537884490564e-05,0.0,0.0,1719,
55,7.424828072544187e-05,0.0,0.0,1729,
55,,,,1735,7.31246400391683e-05
56,6.985204527154565e-05,0.0,0.0,1739,
56,7.562217797385529e-05,0.0,0.0,1749,
56,6.991295231273398e-05,0.0,0.0,1759,
56,,,,1766,7.094636384863406e-05
57,7.183100387919694e-05,0.0,0.0,1769,
57,6.576150917680934e-05,0.0,0.0,1779,
