epoch,loss,skeleton,smooth,step,val_loss
0,0.3261227607727051,0.15871457755565643,9.127048627988188e-08,9,
0,0.25746825337409973,0.06410984694957733,2.1585691456493805e-07,19,
0,0.17235888540744781,0.035907160490751266,3.888917774474976e-07,29,
0,,,,30,0.16229179501533508
1,0.08700048923492432,0.016424408182501793,6.507728471660812e-07,39,
1,0.04098103940486908,0.010683823376893997,9.900677468976937e-07,49,
1,0.031015273183584213,0.008729114197194576,1.0771426559585962e-06,59,
1,,,,61,0.02989915758371353
2,0.02829471230506897,0.006226062308996916,1.1697226227624924e-06,69,
2,0.022913027554750443,0.004390989895910025,1.1658621588139795e-06,79,
2,0.021751360967755318,0.0037021443713456392,1.1970673767791595e-06,89,
2,,,,92,0.020515568554401398
3,0.019243400543928146,0.0032843854278326035,1.264666138922621e-06,99,
3,0.015104993246495724,0.0031522251665592194,1.2648196161535452e-06,109,
3,0.01226111315190792,0.0028113187290728092,1.303196540902718e-06,119,
3,,,,123,0.011191736906766891
4,0.009763303212821484,0.002714775502681732,1.2738493069264223e-06,129,
4,0.007654068060219288,0.002256580861285329,1.4348870536196046e-06,139,
4,0.00581781892105937,0.0021138996817171574,1.3987969396112021e-06,149,
4,,,,154,0.004826567601412535
5,0.004439508076757193,0.001904650591313839,1.4606966942665167e-06,159,
5,0.0035766956862062216,0.0016650606412440538,1.5100335986062419e-06,169,
5,0.0031157182529568672,0.00146426388528198,1.5437390175065957e-06,179,
5,,,,185,0.0027470241766422987
6,0.002593046985566616,0.0014249414671212435,1.5336205478888587e-06,189,
6,0.0024697910994291306,0.001274759997613728,1.5923584442134597e-06,199,
6,0.0022681686095893383,0.0012330185854807496,1.565499132993864e-06,209,
6,,,,216,0.002134193666279316
7,0.0021145199425518513,0.0011241285828873515,1.5972406117725768e-06,219,
7,0.002024258952587843,0.001077626715414226,1.6533401776541723e-06,229,
7,0.0018701888620853424,0.0009553790441714227,1.65371352522925e-06,239,
7,,,,247,0.001836092327721417
8,0.0017527410527691245,0.0010326782939955592,1.559200995870924e-06,249,
8,0.0017859814688563347,0.0009555218857713044,1.6129162077049841e-06,259,
8,0.00166250579059124,0.0008198671275749803,1.7066854525182862e-06,269,
8,,,,278,0.0016365478513762355
9,0.001627494115382433,0.0007465470116585493,1.744428573147161e-06,279,
9,0.001577376970089972,0.0007497487240470946,1.690794988462585e-06,289,
