epoch,loss,step,val_loss
0,0.10534706711769104,9,
0,0.06399009376764297,19,
0,0.03440624475479126,29,
0,,30,0.1251116544008255
1,0.022277463227510452,39,
1,0.014921417459845543,49,
1,0.013023767620325089,59,
1,,61,0.016796493902802467
2,0.013120153918862343,69,
2,0.01112485770136118,79,
2,0.011062699370086193,89,
2,,92,0.011669998057186604
3,0.009885808452963829,99,
3,0.00945042073726654,109,
3,0.009834419004619122,119,
3,,123,0.009559246711432934
4,0.010085848160088062,129,
4,0.008742193691432476,139,
4,0.0080698998644948,149,
4,,154,0.009951984509825706
5,0.008771276101469994,159,
5,0.007498429622501135,169,
5,0.007109873462468386,179,
5,,185,0.007700656075030565
6,0.007338802795857191,189,
6,0.007529605645686388,199,
6,0.005993143189698458,209,
6,,216,0.009987721219658852
7,0.00705681974068284,219,
7,0.008156330324709415,229,
7,0.0064665754325687885,239,
7,,247,0.006967873312532902
8,0.007310469169169664,249,
8,0.006656911689788103,259,
8,0.005862161051481962,269,
8,,278,0.009129941463470459
9,0.007750142365694046,279,
9,0.006625527516007423,289,
9,0.005755339749157429,299,
9,0.006063199136406183,309,
9,,309,0.0066833957098424435
10,0.005427595693618059,319,
10,0.00437496742233634,329,
10,0.005315208807587624,339,
10,,340,0.005379057489335537
11,0.006260559428483248,349,
11,0.004828264005482197,359,
11,0.004735992290079594,369,
11,,371,0.0059775314293801785
12,0.005899562034755945,379,
12,0.004631435964256525,389,
12,0.0050599221140146255,399,
12,,402,0.004703433718532324
13,0.004732878413051367,409,
13,0.004806702025234699,419,
13,0.004811431746929884,429,
13,,433,0.005525218788534403
14,0.0047821407206356525,439,
14,0.004473994951695204,449,
14,0.004209314472973347,459,
14,,464,0.004389616195112467
15,0.004564431495964527,469,
15,0.0044275554828345776,479,
15,0.0044843414798378944,489,
15,,495,0.0052751535549759865
16,0.004353045951575041,499,
16,0.005088101606816053,509,
16,0.003856097115203738,519,
16,,526,0.004292487166821957
17,0.00438206410035491,529,
17,0.005449909251183271,539,
17,0.0041551426984369755,549,
17,,557,0.005250906106084585
18,0.004055979195982218,559,
18,0.004703114740550518,569,
18,0.0038593346253037453,579,
18,,588,0.004398222081363201
19,0.003917379304766655,589,
19,0.004447414539754391,599,
19,0.003965467214584351,609,
19,0.0012425256427377462,619,
19,,619,0.005469472613185644
20,0.0038592431228607893,629,
20,0.0030847759917378426,639,
20,0.003845695173367858,649,
20,,650,0.004618791863322258
21,0.0044463025406003,659,
21,0.003125930204987526,669,
21,0.003469951217994094,679,
21,,681,0.005302228033542633
22,0.004019072744995356,689,
22,0.0035947607830166817,699,
22,0.003222366562113166,709,
22,,712,0.004006336908787489
23,0.004970022942870855,719,
23,0.00302316527813673,729,
23,0.003250214969739318,739,
23,,743,0.0032910823356360197
24,0.0031335484236478806,749,
24,0.003101761220023036,759,
24,0.0028629957232624292,769,
24,,774,0.003833612659946084
25,0.0031956941820681095,779,
25,0.003225022694095969,789,
25,0.00272110803052783,799,
25,,805,0.003472820157185197
26,0.0034540786873549223,809,
26,0.002950514666736126,819,
26,0.0026926815044134855,829,
26,,836,0.003572284709662199
27,0.0032751676626503468,839,
27,0.004424671176820993,849,
27,0.0026486609131097794,859,
27,,867,0.003486824920400977
28,0.0028383175376802683,869,
28,0.0035327302757650614,879,
28,0.002414500107988715,889,
28,,898,0.0030740953516215086
29,0.0026785926893353462,899,
29,0.0031091272830963135,909,
29,0.0023258866276592016,919,
29,0.001170438015833497,929,
29,,929,0.0027460469864308834
30,0.0025806529447436333,939,
30,0.002015232341364026,949,
30,0.002636900870129466,959,
30,,960,0.002665754407644272
31,0.0036059278063476086,969,
31,0.0021956569980829954,979,
31,0.0020974769722670317,989,
31,,991,0.0025114642921835184
32,0.0029788741376250982,999,
32,0.002119573764503002,1009,
32,0.0024209979455918074,1019,
32,,1022,0.00297921453602612
33,0.002934323623776436,1029,
33,0.0025798664428293705,1039,
33,0.002224055351689458,1049,
33,,1053,0.0024587721563875675
34,0.0023176446557044983,1059,
34,0.0021684712264686823,1069,
34,0.002240407047793269,1079,
34,,1084,0.003571382723748684
35,0.0028361803852021694,1089,
35,0.0026968929450958967,1099,
35,0.0022907874081283808,1109,
35,,1115,0.0023663572501391172
36,0.0024610592518001795,1119,
36,0.0023793699219822884,1129,
36,0.0021445476450026035,1139,
36,,1146,0.003751669777557254
37,0.0026216222904622555,1149,
37,0.003904111450538039,1159,
37,0.002158169634640217,1169,
37,,1177,0.0023441228549927473
38,0.00213336362503469,1179,
38,0.002947067143395543,1189,
38,0.0019566710107028484,1199,
38,,1208,0.0033058489207178354
39,0.002532712183892727,1209,
39,0.002631963463500142,1219,
39,0.002130092354491353,1229,
39,0.0010734343668445945,1239,
39,,1239,0.0022677427623420954
40,0.002101487247273326,1249,
40,0.0016085876850411296,1259,
40,0.0022657501976937056,1269,
40,,1270,0.0029508129227906466
41,0.003224520944058895,1279,
41,0.001983261900022626,1289,
41,0.0020128886681050062,1299,
41,,1301,0.002159142168238759
42,0.002634764416143298,1309,
42,0.0018813196802511811,1319,
42,0.0020356320310384035,1329,
42,,1332,0.0025222746189683676
43,0.003023023484274745,1339,
43,0.0023995358496904373,1349,
43,0.001980249769985676,1359,
43,,1363,0.002050525974482298
44,0.0019588202703744173,1369,
44,0.0019113973248749971,1379,
44,0.0020407959818840027,1389,
44,,1394,0.0022378037683665752
45,0.002185875317081809,1399,
45,0.0025783113669604063,1409,
45,0.0019526282558217645,1419,
45,,1425,0.0020687617361545563
46,0.0023526086006313562,1429,
46,0.0019389594672247767,1439,
46,0.001974943559616804,1449,
46,,1456,0.002228358993306756
47,0.002303656656295061,1459,
47,0.0034797629341483116,1469,
47,0.0019781754817813635,1479,
47,,1487,0.002317435573786497
48,0.0019061606144532561,1489,
48,0.0028954329900443554,1499,
48,0.0016737246187403798,1509,
48,,1518,0.0023358305916190147
