Parts occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
1,11.08,15.53,11.8,13.39,9.83,14.58,8.71,13.05,12.97,12.78
2,5.19,3.42,8.2,0.87,0.9,5.02,0.56,10.33,0.85,2.62
3,3.95,0.43,2.9,7.68,6.53,1.91,3.49,3.35,2.12,3.52
4,11.08,19.9,16.79,6.75,8.34,13.99,8.38,9.95,13.31,15.97
