Frames occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
10,19.15,24.52,23.13,18.92,18.18,22.23,17.97,20.97,24.47,26.19
20,6.78,5.01,4.86,8.71,7.46,8.64,7.84,7.23,5.15,4.48
30,17.28,11.45,9.26,20.51,18.92,17.77,13.85,14.71,10.65,10.01
