epoch,loss,skeleton,smooth,step,val_loss
0,0.23935672640800476,0.0,0.0,9,
0,0.11937351524829865,0.0,0.0,19,
0,0.058159708976745605,0.0,0.0,29,
0,,,,30,0.04863465949892998
1,0.036324791610240936,0.0,0.0,39,
1,0.030467715114355087,0.0,0.0,49,
1,0.024324610829353333,0.0,0.0,59,
1,,,,61,0.022706035524606705
2,0.020116975530982018,0.0,0.0,69,
2,0.016811227425932884,0.0,0.0,79,
2,0.014119870029389858,0.0,0.0,89,
2,,,,92,0.013037734664976597
3,0.012109809555113316,0.0,0.0,99,
3,0.009916865266859531,0.0,0.0,109,
3,0.008550717495381832,0.0,0.0,119,
3,,,,123,0.008161923848092556
4,0.007592655252665281,0.0,0.0,129,
4,0.007112352177500725,0.0,0.0,139,
4,0.006343642715364695,0.0,0.0,149,
4,,,,154,0.006051912903785706
5,0.00604216568171978,0.0,0.0,159,
5,0.005560797173529863,0.0,0.0,169,
5,0.00493905134499073,0.0,0.0,179,
5,,,,185,0.004829538986086845
6,0.00467668566852808,0.0,0.0,189,
6,0.004382646642625332,0.0,0.0,199,
6,0.004029391799122095,0.0,0.0,209,
6,,,,216,0.003911214880645275
7,0.0038369223475456238,0.0,0.0,219,
7,0.00357247656211257,0.0,0.0,229,
7,0.003488128073513508,0.0,0.0,239,
7,,,,247,0.0032160638365894556
8,0.0032723983749747276,0.0,0.0,249,
8,0.003103723283857107,0.0,0.0,259,
8,0.002830150304362178,0.0,0.0,269,
8,,,,278,0.0027345791459083557
9,0.00271567702293396,0.0,0.0,279,
9,0.002526203403249383,0.0,0.0,289,
9,0.0025223013944923878,0.0,0.0,299,
9,0.0017550543416291475,0.0,0.0,309,
9,,,,309,0.002386035630479455
10,0.0022332509979605675,0.0,0.0,319,
10,0.0021512536332011223,0.0,0.0,329,
10,0.0020751566626131535,0.0,0.0,339,
10,,,,340,0.0021165492944419384
11,0.0021129827946424484,0.0,0.0,349,
11,0.0019954771269112825,0.0,0.0,359,
11,0.0019502757349982858,0.0,0.0,369,
11,,,,371,0.0019004077184945345
12,0.0017775375163182616,0.0,0.0,379,
12,0.0017893781187012792,0.0,0.0,389,
12,0.0017208283534273505,0.0,0.0,399,
12,,,,402,0.0017224219627678394
13,0.00170531973708421,0.0,0.0,409,
13,0.001698449719697237,0.0,0.0,419,
13,0.001600738032720983,0.0,0.0,429,
13,,,,433,0.0015726820565760136
14,0.0015384412836283445,0.0,0.0,439,
14,0.0015273581957444549,0.0,0.0,449,
14,0.001462690532207489,0.0,0.0,459,
14,,,,464,0.0014444016851484776
15,0.00142499094363302,0.0,0.0,469,
15,0.001394995371811092,0.0,0.0,479,
15,0.0013319657882675529,0.0,0.0,489,
15,,,,495,0.0013329051434993744
16,0.0012851444771513343,0.0,0.0,499,
16,0.0012721550883725286,0.0,0.0,509,
16,0.0012385874288156629,0.0,0.0,519,
16,,,,526,0.0012349520111456513
17,0.0012171592097729445,0.0,0.0,529,
17,0.0011988800251856446,0.0,0.0,539,
17,0.0012119892053306103,0.0,0.0,549,
17,,,,557,0.0011482086265459657
18,0.0011635986156761646,0.0,0.0,559,
18,0.001149653922766447,0.0,0.0,569,
18,0.0010878336615860462,0.0,0.0,579,
18,,,,588,0.0010709118796512485
19,0.001055085682310164,0.0,0.0,589,
19,0.0010094309691339731,0.0,0.0,599,
19,0.0010258229449391365,0.0,0.0,609,
19,0.0008435517665930092,0.0,0.0,619,
19,,,,619,0.0010017046006396413
20,0.0009547813097015023,0.0,0.0,629,
20,0.0009443816379643977,0.0,0.0,639,
20,0.0009241056395694613,0.0,0.0,649,
20,,,,650,0.0009395346278324723
21,0.0009450570796616375,0.0,0.0,659,
21,0.0009181915665976703,0.0,0.0,669,
21,0.0008800780633464456,0.0,0.0,679,
21,,,,681,0.0008835727931000292
22,0.000849622068926692,0.0,0.0,689,
22,0.0008602144080214202,0.0,0.0,699,
22,0.0008256365545094013,0.0,0.0,709,
22,,,,712,0.0008331438875757158
23,0.0008162932354025543,0.0,0.0,719,
23,0.0008305878727696836,0.0,0.0,729,
23,0.0008013520273379982,0.0,0.0,739,
23,,,,743,0.0007876750896684825
24,0.000780656875576824,0.0,0.0,749,
24,0.0007726537296548486,0.0,0.0,759,
24,0.0007430398254655302,0.0,0.0,769,
24,,,,774,0.0007466594106517732
25,0.0007489689742214978,0.0,0.0,779,
25,0.0007207555463537574,0.0,0.0,789,
25,0.0006983473431318998,0.0,0.0,799,
25,,,,805,0.0007096315384842455
26,0.0006764688296243548,0.0,0.0,809,
26,0.0006896020495332778,0.0,0.0,819,
26,0.0006748344167135656,0.0,0.0,829,
26,,,,836,0.0006761474651284516
27,0.0006732229958288372,0.0,0.0,839,
27,0.000670814246404916,0.0,0.0,849,
27,0.0006699758814647794,0.0,0.0,859,
27,,,,867,0.0006457772105932236
28,0.0006530017126351595,0.0,0.0,869,
28,0.0006501292227767408,0.0,0.0,879,
28,0.0006275236373767257,0.0,0.0,889,
28,,,,898,0.0006181232165545225
29,0.0006030024378560483,0.0,0.0,899,
29,0.0005826804554089904,0.0,0.0,909,
29,0.0005948372418060899,0.0,0.0,919,
29,0.0005091369384899735,0.0,0.0,929,
29,,,,929,0.0005928513128310442
30,0.0005746312090195715,0.0,0.0,939,
30,0.0005671041435562074,0.0,0.0,949,
30,0.000566706235986203,0.0,0.0,959,
30,,,,960,0.0005696741282008588
31,0.0005725641385652125,0.0,0.0,969,
31,0.0005622642929665744,0.0,0.0,979,
31,0.000539720815140754,0.0,0.0,989,
31,,,,991,0.0005482995766215026
32,0.0005332927103154361,0.0,0.0,999,
