epoch,loss,skeleton,smooth,step,val_loss
0,0.28309786319732666,0.2394973337650299,2.3722739570075646e-05,9,
0,0.26597726345062256,0.1084369570016861,3.613531225710176e-05,19,
0,0.20128224790096283,0.054077476263046265,3.28319838445168e-05,29,
0,,,,30,0.1943604052066803
1,0.15086041390895844,0.02884340099990368,3.311322507215664e-05,39,
1,0.09022513777017593,0.014723250642418861,2.9657012419193052e-05,49,
1,0.0579177662730217,0.011574482545256615,2.8184907932882197e-05,59,
1,,,,61,0.04909614473581314
2,0.04058973118662834,0.009447320364415646,2.5195522539434023e-05,69,
2,0.03915412351489067,0.008057384751737118,2.506800774426665e-05,79,
2,0.03682258725166321,0.007641383912414312,2.6264277039445005e-05,89,
2,,,,92,0.03535107150673866
3,0.03301984816789627,0.0068006739020347595,2.7426098313299008e-05,99,
3,0.03166674077510834,0.00654072780162096,2.9821430871379562e-05,109,
3,0.028215263038873672,0.006236749235540628,3.157472747261636e-05,119,
3,,,,123,0.02713300660252571
4,0.02578364498913288,0.005984494462609291,2.9908896976849064e-05,129,
4,0.02439402975142002,0.00555839017033577,3.002850826305803e-05,139,
4,0.02304941974580288,0.004887416493147612,2.8266553272260353e-05,149,
4,,,,154,0.0228729210793972
5,0.02197621576488018,0.004623265936970711,2.7171952751814388e-05,159,
5,0.021202541887760162,0.004295253660529852,2.7318661523167975e-05,169,
5,0.020756004378199577,0.0039627826772630215,2.724420846789144e-05,179,
5,,,,185,0.020321549847722054
6,0.020852791145443916,0.003945007920265198,2.7254429369349964e-05,189,
6,0.018690388649702072,0.0036161893513053656,2.619046063045971e-05,199,
6,0.01900782249867916,0.0034627565182745457,2.742734068306163e-05,209,
6,,,,216,0.017799606546759605
7,0.017628943547606468,0.0033881713170558214,2.7804924684460275e-05,219,
7,0.016108138486742973,0.0032793674618005753,2.7023126676795073e-05,229,
7,0.016106972470879555,0.0030440136324614286,2.8940048650838435e-05,239,
7,,,,247,0.014672547578811646
8,0.014485341496765614,0.0031209387816488743,2.9505610655178316e-05,249,
8,0.013692748732864857,0.0029881668742746115,2.9015523978159763e-05,259,
8,0.012510579079389572,0.002857738872990012,2.8911845220136456e-05,269,
8,,,,278,0.012207944877445698
9,0.012314941734075546,0.0027695049066096544,3.0291181246866472e-05,279,
9,0.011321368627250195,0.002647700719535351,2.8953918445040472e-05,289,
9,0.011427761055529118,0.002475325483828783,2.9409799026325345e-05,299,
9,0.007641519885510206,0.001544985338114202,2.3032542628698138e-07,309,
9,,,,309,0.011129326187074184
10,0.010453006252646446,0.002032725140452385,2.611082345538307e-05,319,
10,0.01025252602994442,0.002022805390879512,2.571664117567707e-05,329,
10,0.010243140161037445,0.0018817931413650513,2.4048347768257372e-05,339,
10,,,,340,0.010464925318956375
11,0.010573525913059711,0.001964353956282139,2.390192457824014e-05,349,
11,0.009878057055175304,0.0017858602805063128,2.3122309357859194e-05,359,
11,0.010385528206825256,0.0018232226138934493,2.2780872313887812e-05,369,
11,,,,371,0.00996490940451622
12,0.009426798671483994,0.001575629459694028,2.132764711859636e-05,379,
12,0.009321905672550201,0.0014809537678956985,2.0335935914772563e-05,389,
12,0.00936134997755289,0.0015439456328749657,2.036403566307854e-05,399,
12,,,,402,0.009548141621053219
13,0.009328357875347137,0.001393883372657001,1.9447068552835844e-05,409,
13,0.009908627718687057,0.0014188148779794574,1.943770439538639e-05,419,
