epoch,loss,step,val_loss
0,0.15113697946071625,9,
0,0.09211474657058716,19,
0,0.04638921096920967,29,
0,,30,0.08707921952009201
1,0.028819173574447632,39,
1,0.021430717781186104,49,
1,0.017283184453845024,59,
1,,61,0.02311471849679947
2,0.014460849575698376,69,
2,0.012339972890913486,79,
2,0.010647779330611229,89,
2,,92,0.013775957748293877
3,0.009625757113099098,99,
3,0.008707571774721146,109,
3,0.008027278818190098,119,
3,,123,0.009576828218996525
4,0.007624224293977022,129,
4,0.0066668689250946045,139,
4,0.005938646849244833,149,
4,,154,0.00751666771247983
5,0.0064579639583826065,159,
5,0.005391405895352364,169,
5,0.004835807718336582,179,
5,,185,0.006283015012741089
6,0.0051402747631073,189,
6,0.004975405987352133,199,
6,0.004283760208636522,209,
6,,216,0.005577241536229849
7,0.006490359548479319,219,
7,0.0038049437571316957,229,
7,0.0035703887697309256,239,
7,,247,0.005200793035328388
8,0.005091570317745209,249,
8,0.003614372108131647,259,
8,0.002971998881548643,269,
8,,278,0.00495667802169919
9,0.004513103514909744,279,
9,0.003147920360788703,289,
9,0.0027645679656416178,299,
9,0.012222548946738243,309,
9,,309,0.004757747519761324
10,0.0027502442244440317,319,
10,0.0025718738324940205,329,
10,0.0028723354917019606,339,
10,,340,0.0044706896878778934
11,0.002464183373376727,349,
11,0.002982456237077713,359,
11,0.0032981443218886852,369,
11,,371,0.004023939836770296
12,0.0024709526915103197,379,
12,0.0020598871633410454,389,
12,0.0020010904408991337,399,
12,,402,0.0035437270998954773
13,0.002351348288357258,409,
13,0.0022568576969206333,419,
13,0.002177087590098381,429,
13,,433,0.00315745547413826
14,0.001993643818423152,439,
14,0.001938840840011835,449,
14,0.0018430087948217988,459,
14,,464,0.002972134854644537
15,0.002316929865628481,469,
15,0.0017128041945397854,479,
15,0.0016891522100195289,489,
15,,495,0.002846186049282551
16,0.002211065497249365,499,
16,0.0023890340235084295,509,
16,0.0017124449368566275,519,
16,,526,0.002748448634520173
17,0.0036746638361364603,529,
17,0.0016014702850952744,539,
17,0.0015322521794587374,549,
17,,557,0.0026560642290860415
18,0.0026571275666356087,559,
18,0.0016249783802777529,569,
18,0.0013556132325902581,579,
18,,588,0.00259512010961771
19,0.0023876545019447803,589,
19,0.0017012179596349597,599,
19,0.0013556184712797403,609,
19,0.00884656049311161,619,
19,,619,0.002540987217798829
20,0.0015578012680634856,629,
20,0.0015752402832731605,639,
20,0.0017698475858196616,649,
20,,650,0.0024915290996432304
21,0.0013395316200330853,659,
21,0.0019422122277319431,669,
21,0.002217561937868595,679,
21,,681,0.0024192205164581537
22,0.0012915352126583457,689,
22,0.0010629345197230577,699,
22,0.0011263375636190176,709,
22,,712,0.002362823346629739
23,0.0014561271527782083,719,
23,0.0015925309853628278,729,
23,0.0015471664955839515,739,
23,,743,0.002294145291671157
24,0.0014135029632598162,749,
24,0.0012254412285983562,759,
24,0.0012459623394533992,769,
24,,774,0.0022144296672195196
25,0.0014268894447013736,779,
25,0.0009990747785195708,789,
25,0.0010851327097043395,799,
25,,805,0.0021355196367949247
26,0.0014162115985527635,809,
26,0.0016250816406682134,819,
26,0.0012737754732370377,829,
26,,836,0.0020674720872193575
27,0.00302943610586226,839,
27,0.0011272527044638991,849,
27,0.0011581783182919025,859,
27,,867,0.0019830851815640926
28,0.0023390506394207478,869,
28,0.0011347852414473891,879,
28,0.0009001938160508871,889,
28,,898,0.0019109196728095412
29,0.0020006231497973204,899,
29,0.0011955918744206429,909,
29,0.0009024750324897468,919,
29,0.00602060416713357,929,
29,,929,0.0018428690964356065
30,0.001074422150850296,939,
30,0.0011142500443384051,949,
30,0.0014802810037508607,959,
30,,960,0.0017855268670246005
31,0.0009303027181886137,969,
31,0.0016422562766820192,979,
31,0.0020134756341576576,989,
31,,991,0.001735288999043405
32,0.001023586723022163,999,
32,0.0007795232813805342,1009,
32,0.0008183016907423735,1019,
32,,1022,0.0017046845750883222
33,0.0011972979409620166,1029,
33,0.0013591354945674539,1039,
33,0.001230353955179453,1049,
33,,1053,0.0016663747373968363
34,0.0011222237953916192,1059,
34,0.000870598538313061,1069,
34,0.0009697637287899852,1079,
34,,1084,0.0016450335970148444
35,0.0009731692261993885,1089,
35,0.0007336537819355726,1099,
35,0.0008869986631907523,1109,
35,,1115,0.0016030295519158244
36,0.0010600241366773844,1119,
36,0.0012148061068728566,1129,
36,0.0010980413062497973,1139,
36,,1146,0.0015777902444824576
37,0.0025012237019836903,1149,
37,0.0009117655572481453,1159,
37,0.0010175209026783705,1169,
37,,1177,0.0015380632830783725
38,0.002002361696213484,1179,
38,0.0008209517109207809,1189,
38,0.0006738207885064185,1199,
38,,1208,0.0015205167001113296
39,0.0018034400418400764,1209,
39,0.0008914516656659544,1219,
39,0.0006827306933701038,1229,
39,0.0037461300380527973,1239,
39,,1239,0.001489952439442277
40,0.0008873722981661558,1249,
40,0.0008507419843226671,1259,
40,0.0013340006116777658,1269,
40,,1270,0.001469269162043929
41,0.0007096944027580321,1279,
41,0.0013881216291338205,1289,
41,0.00185776234138757,1299,
41,,1301,0.001435791258700192
42,0.0008184267790056765,1309,
42,0.0006242686649784446,1319,
42,0.0006785643054172397,1329,
42,,1332,0.0014179061399772763
43,0.0010587809374555945,1339,
43,0.0012410767376422882,1349,
43,0.0010207709856331348,1359,
43,,1363,0.0013907051179558039
44,0.0011035462375730276,1369,
44,0.0007491920841857791,1379,
44,0.0008151155197992921,1389,
44,,1394,0.0013722905423492193
45,0.0007662966963835061,1399,
45,0.0006044438341632485,1409,
45,0.0007482305518351495,1419,
45,,1425,0.0013350389199331403
46,0.0008175173425115645,1429,
46,0.0009155001607723534,1439,
46,0.000963588070590049,1449,
46,,1456,0.0013361078454181552
47,0.001957040512934327,1459,
47,0.0007538137142546475,1469,
47,0.0009180456981994212,1479,
47,,1487,0.0012895631371065974
48,0.0017112407367676497,1489,
48,0.0006273254402913153,1499,
48,0.0005678200395777822,1509,
48,,1518,0.0012901390437036753
49,0.001667739707045257,1519,
49,0.0007130996091291308,1529,
49,0.0005776371108368039,1539,
49,0.002215752610936761,1549,
49,,1549,0.0012381569249555469
50,0.0008177359704859555,1559,
50,0.000682658574078232,1569,
50,0.0012331940233707428,1579,
50,,1580,0.0012401114217936993
51,0.0005749681149609387,1589,
51,0.001197936711832881,1599,
51,0.00173537980299443,1609,
51,,1611,0.0011953532230108976
52,0.0006912166136316955,1619,
52,0.0005415763007476926,1629,
52,0.0005799618666060269,1639,
52,,1642,0.001197389210574329
53,0.000937030534259975,1649,
53,0.0011460308451205492,1659,
53,0.000886395457200706,1669,
53,,1673,0.0011446510907262564
54,0.0011033739428967237,1679,
54,0.0007153510232456028,1689,
54,0.0007089463178999722,1699,
54,,1704,0.001146489754319191
55,0.0007186818984337151,1709,
55,0.0005211118259467185,1719,
55,0.0006537300068885088,1729,
55,,1735,0.0011032703332602978
56,0.0007000889745540917,1739,
56,0.0007388827507384121,1749,
56,0.0008612544625066221,1759,
56,,1766,0.001101949019357562
57,0.0015058987773954868,1769,
57,0.0006218195776455104,1779,
57,0.0008254360873252153,1789,
57,,1797,0.0010601215763017535
58,0.0014728991081938148,1799,
58,0.0005123202572576702,1809,
58,0.0004897933104075491,1819,
58,,1828,0.0010621827095746994
59,0.0015011277282610536,1829,
59,0.0006170648266561329,1839,
59,0.0005092450883239508,1849,
59,0.0013566233683377504,1859,
59,,1859,0.0010163303231820464
60,0.0008060370455496013,1869,
60,0.0005902339471504092,1879,
60,0.0011709590908139944,1889,
60,,1890,0.0010244682198390365
61,0.0005018834490329027,1899,
61,0.0010897046886384487,1909,
61,0.0016272477805614471,1919,
61,,1921,0.0009809688199311495
62,0.0006349869072437286,1929,
62,0.0005084683652967215,1939,
62,0.0004901968059130013,1949,
62,,1952,0.0009808968752622604
63,0.00082149647641927,1959,
63,0.0010455981828272343,1969,
63,0.0008042734116315842,1979,
63,,1983,0.000945764419157058
64,0.0010496762115508318,1989,
