epoch,loss,step,val_loss
0,0.10430125892162323,9,
0,0.07014080137014389,19,
0,0.049957163631916046,29,
0,,30,0.05972335860133171
1,0.0234580896794796,39,
1,0.010554399341344833,49,
1,0.007933005690574646,59,
1,,61,0.011734629981219769
2,0.007025638595223427,69,
2,0.006096342578530312,79,
2,0.005577543750405312,89,
2,,92,0.007424576673656702
3,0.006286643445491791,99,
3,0.004726169630885124,109,
3,0.0040724813006818295,119,
3,,123,0.005943605210632086
4,0.0051351808942854404,129,
4,0.0044205570593476295,139,
4,0.0037447260692715645,149,
4,,154,0.005470371805131435
5,0.004457827657461166,159,
5,0.0038311586249619722,169,
5,0.003404174465686083,179,
5,,185,0.005188207142055035
6,0.0046514845453202724,189,
6,0.00322463596239686,199,
6,0.0033060188870877028,209,
6,,216,0.0051214746199548244
7,0.0034970135893672705,219,
7,0.0031798980198800564,229,
7,0.0031123573426157236,239,
7,,247,0.005233320873230696
8,0.0027422551065683365,249,
8,0.0026385283563286066,259,
8,0.0025285331066697836,269,
8,,278,0.004554179031401873
9,0.0027694948948919773,279,
9,0.00394302885979414,289,
9,0.0022090019192546606,299,
9,0.0023911527823656797,309,
9,,309,0.004040151368826628
10,0.0029014230240136385,319,
10,0.0020715566352009773,329,
10,0.0024297144263982773,339,
10,,340,0.0038888142444193363
11,0.0035839055199176073,349,
11,0.0025963708758354187,359,
11,0.0021437343675643206,369,
11,,371,0.003770133713260293
12,0.0022427677176892757,379,
12,0.0021053184755146503,389,
12,0.0024655398447066545,399,
12,,402,0.003423485206440091
13,0.0028322970028966665,409,
13,0.0021371738985180855,419,
13,0.0021898888517171144,429,
13,,433,0.003171103773638606
14,0.0021297268103808165,439,
14,0.0022078135516494513,449,
14,0.0018079642904922366,459,
14,,464,0.0030318372882902622
15,0.0019860349129885435,469,
15,0.0024882883299142122,479,
15,0.001991787226870656,489,
15,,495,0.003022875403985381
16,0.002227030461654067,499,
16,0.002059374935925007,509,
16,0.002007734263315797,519,
16,,526,0.00285159214399755
17,0.0019012263510376215,529,
17,0.0025154438335448503,539,
17,0.0021571828983724117,549,
17,,557,0.0026949914172291756
18,0.001660440699197352,559,
18,0.002258968073874712,569,
18,0.0018517174758017063,579,
18,,588,0.0027005926240235567
19,0.002079250290989876,589,
19,0.002705108607187867,599,
19,0.0016013288404792547,609,
19,0.0007376142893917859,619,
19,,619,0.002631703857332468
20,0.0019406299106776714,629,
20,0.0017265252536162734,639,
20,0.002049007685855031,649,
20,,650,0.0025452817790210247
21,0.002655857941135764,659,
21,0.002004574052989483,669,
21,0.0016245285514742136,679,
21,,681,0.0024686376564204693
22,0.0017507682787254453,689,
22,0.0015646450920030475,699,
22,0.0020712711848318577,709,
22,,712,0.0024123138282448053
23,0.0020691081881523132,719,
23,0.0019098507473245263,729,
23,0.001972811296582222,739,
23,,743,0.002378250705078244
24,0.0016055300366133451,749,
24,0.001822188962250948,759,
24,0.0014064082643017173,769,
24,,774,0.002403491409495473
25,0.0017514047212898731,779,
25,0.0020858393982052803,789,
25,0.0016947089461609721,799,
25,,805,0.002412507077679038
26,0.0018596008885651827,809,
26,0.0016864176141098142,819,
26,0.0016470772679895163,829,
26,,836,0.002506581600755453
27,0.0015314758056774735,839,
27,0.002386493142694235,849,
27,0.0019671423360705376,859,
27,,867,0.0026795652229338884
28,0.0014053992927074432,869,
28,0.0021276085171848536,879,
28,0.0015260307118296623,889,
28,,898,0.0029812881257385015
29,0.0021061289589852095,899,
29,0.0020264978520572186,909,
29,0.0016965363174676895,919,
29,0.0004457857576198876,929,
29,,929,0.0035404027439653873
30,0.00171288859564811,939,
30,0.0017829675925895572,949,
30,0.0016891771228983998,959,
30,,960,0.004373005125671625
31,0.002453321823850274,969,
31,0.0014860061928629875,979,
31,0.0016977526247501373,989,
31,,991,0.004847102798521519
32,0.0014974420191720128,999,
32,0.0022555948235094547,1009,
32,0.002143152290955186,1019,
32,,1022,0.0035418160259723663
33,0.0025970572605729103,1029,
33,0.0020644282922148705,1039,
33,0.0019491793354973197,1049,
33,,1053,0.0019393875263631344
34,0.0014859052607789636,1059,
34,0.0019230013713240623,1069,
34,0.0013385742204263806,1079,
34,,1084,0.001655989559367299
35,0.0014953819336369634,1089,
35,0.0023406159598380327,1099,
35,0.0016222610138356686,1109,
35,,1115,0.0016948224510997534
36,0.0015961467288434505,1119,
36,0.0018243049271404743,1129,
36,0.0015071044908836484,1139,
36,,1146,0.001737356884405017
37,0.001625220407731831,1149,
37,0.00222329655662179,1159,
37,0.00174743274692446,1169,
37,,1177,0.0017759099137037992
38,0.001208096044138074,1179,
38,0.0019497859757393599,1189,
38,0.0013788077048957348,1199,
38,,1208,0.0019334497628733516
39,0.001752536161802709,1209,
39,0.0024574280250817537,1219,
39,0.0015485122567042708,1229,
39,0.00035546167055144906,1239,
39,,1239,0.0022809344809502363
40,0.0016764497850090265,1249,
40,0.0015161477494984865,1259,
40,0.0015294213080778718,1269,
40,,1270,0.0027430718764662743
41,0.002250736579298973,1279,
41,0.0014649725053459406,1289,
41,0.001374893938191235,1299,
41,,1301,0.0033088773488998413
42,0.0014649851946160197,1309,
42,0.001668062643148005,1319,
42,0.0020145494490861893,1329,
42,,1332,0.0038526626303792
