Parts occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
1,24.86,14.81,19.95,17.2,23.31,15.65,21.32,18.41,24.67,28.04
2,6.54,9.3,2.72,6.02,6.93,10.37,10.48,8.18,5.9,11.2
3,11.63,8.46,9.1,7.38,11.24,15.27,8.84,4.75,7.85,10.55
4,15.07,11.9,18.7,13.31,14.79,11.42,9.22,7.93,22.94,16.97
