Parts occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
1,15.5,10.29,11.5,14.61,17.26,14.51,17.42,14.21,11.64,11.52
2,15.96,18.23,12.93,21.9,24.07,17.86,27.5,26.33,17.03,13.62
3,24.07,30.13,17.6,14.7,15.61,21.98,26.42,29.03,17.52,19.1
4,16.27,10.74,12.83,14.72,16.32,14.19,15.62,15.41,11.87,10.85
