Frames occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
10,17.0,18.88,18.46,16.83,16.71,16.48,16.36,16.86,18.7,18.58
20,16.61,17.2,16.68,15.71,15.38,15.87,15.32,16.25,16.8,16.65
30,22.68,20.92,21.3,21.35,21.38,22.21,22.1,23.28,21.09,21.21
