Frames occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
10,3.61,4.27,1.37,1.37,2.34,2.49,3.34,2.6,2.52,3.82
20,3.67,3.57,1.84,1.81,1.68,1.97,4.58,2.07,2.09,2.75
30,4.19,5.12,2.62,2.27,2.04,1.93,5.83,3.27,2.31,4.13
