Parts occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
1,2.12,0.67,0.84,0.23,0.9,0.02,2.9,2.73,0.74,1.69
2,2.9,3.47,0.56,1.76,1.48,2.65,1.19,3.16,0.68,6.54
3,0.3,2.6,2.9,0.77,2.35,1.75,5.16,2.68,0.5,3.66
4,1.42,1.4,1.72,1.23,1.27,2.53,1.09,0.68,1.61,3.1
