Parts occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
1,4.62,7.07,4.37,5.98,3.05,3.25,5.49,2.37,14.43,3.13
2,5.02,8.37,11.34,8.85,8.74,9.66,9.3,3.2,5.58,4.37
3,13.61,12.03,8.1,6.57,5.85,3.72,8.79,5.16,7.92,10.33
4,6.05,6.33,7.03,6.07,3.24,3.55,8.41,4.76,5.87,5.97
