Parts occluded,nose,left ear,right ear,left front paw,right front paw,left hind paw,right hind paw,tail tip,head center,tail base
1,18.33,17.71,16.28,17.36,17.55,20.86,29.46,16.99,16.56,16.13
2,20.43,20.08,12.65,23.94,27.29,24.6,25.21,26.04,15.55,18.41
3,15.27,15.07,17.55,16.39,15.39,17.72,22.61,25.51,16.02,13.09
4,29.74,24.15,22.54,26.92,27.2,27.91,31.0,28.23,23.84,23.19
